country_iso,car_maker_name,car_segment_name,car_type_name,energy,body_style,code_age,age_years,log_total_vehicles
TR,HONDA,CR-V,CR-V 3,DIES,BREAK,11 years and older,12.0,5.841935653153551
TR,VOLKSWAGEN,Kangoo,Caddy,DIES,MONOSPACE,Less than 1 year old,0.5,1.375182163562169
TR,MITSUBISHI,Punto,Punto,DIES,BERLINE,Less than 1 year old,0.5,2.917015061265166
TR,HONDA,CR-V,Panda III,DIES,BERLINE,11 years and older,12.0,7.089321655466797
TR,MERCEDES,Classe R,GLK 300 4Matic,DIES,SUV,11 years and older,12.0,4.532755642021656
TR,ROVER,Streetwise,Streetwise,DIES,BERLINE,11 years and older,12.0,6.018650860752933
TR,CITROEN,C5,Xsara Break,ESS,BREAK,11 years and older,12.0,4.091736500193326
TR,SUBARU,Tiida,Tiida,DIES,SUV,11 years and older,12.0,4.38955031723511
TR,CITROEN,Sandero,206,DIES,BERLINE,11 years and older,12.0,6.612754724435634
TR,SEAT,Ibiza,Ibiza FR,DIES,COUPE,11 years and older,12.0,6.50285613939327
TR,MAZDA,5,5 Sport,DIES,MONOSPACE,11 years and older,12.0,5.689446697808782
TR,VOLKSWAGEN,Classe E,E 350 CDI 4Matic Break,DIES,BREAK,11 years and older,12.0,4.550401330905821
TR,JEEP,CR-V,Compass Altitude,ESS,SUV,Less than 1 year old,0.5,2.0343584274274344
TR,MERCEDES,Classe E,E 220 CDI Cabriolet,ESS,COUPE,11 years and older,12.0,4.59536474086963
TR,BMW,M6,Boxster GTS,ESS,COUPE,11 years and older,12.0,4.109101511113925
TR,SEAT,Toledo,Fabia Sedan,DIES,BERLINE,11 years and older,12.0,6.578731061210298
TR,FORD,Kuga,Kuga 4X4,ESS,BREAK,11 years and older,12.0,4.7863216502881825
TR,CITROEN,Jumper,Yaris II,DIES,BERLINE,11 years and older,12.0,6.587287308109508
TR,JEEP,Commander,Commander Limited,ESS,SUV,11 years and older,12.0,2.434752047790806
TR,SKODA,Octavia,Fabia Sedan,DIES,BERLINE,11 years and older,12.0,7.637271948732309
TR,VOLKSWAGEN,Megane,Kangoo,DIES,BERLINE,Less than 1 year old,0.5,0.6933834435347901
TR,IVECO,Triton,35S12,DIES,MONOSPACE,Less than 1 year old,0.5,0.6931471805599453
TR,PEUGEOT,Logan,5008,ESS,MONOSPACE,11 years and older,12.0,6.754330321938135
TR,PEUGEOT,Megane,Megane II RS F1 Team,ESS,BERLINE,11 years and older,12.0,4.7777379387787535
TR,SAAB,09-May,9-3 Sport-Hatch,ESS,BERLINE,11 years and older,12.0,6.562449666554205
TR,MERCEDES,Classe E,E 200 CGI Coupé,DIES,COUPE,11 years and older,12.0,4.463689363161188
TR,BMW,M6,Boxster S,DIES,COUPE,1 year old,1.0,1.9428694286047727
TR,RENAULT,Vel Satis,Vel Satis,DIES,BERLINE,11 years and older,12.0,5.39026097220513
TR,VOLKSWAGEN,Clio,Kangoo II 4X4,ESS,SUV,11 years and older,12.0,5.4889754837663665
TR,DAIHATSU,Be-Go,Be-Go,DIES,BREAK,11 years and older,12.0,5.3510423746508655
TR,BMW,Serie 1,911 Carrera 4 GTS,ESS,SUV,Less than 1 year old,0.5,2.267366588931541
TR,VOLKSWAGEN,Polo,Passat R-line,ESS,BERLINE,Less than 1 year old,0.5,2.3484555750692255
TR,SAAB,09-May,9-5 (XWD),DIES,BERLINE,11 years and older,12.0,5.167608443367659
TR,MITSUBISHI,Punto,CR-V 3,ESS,BERLINE,11 years and older,12.0,6.345665678565598
TR,BMW,Serie 5,A3 Limousine,DIES,BERLINE,11 years and older,12.0,7.179168160261355
TR,VOLKSWAGEN,Polo,Caddy,DIES,BREAK,2 years old,2.0,7.631589610200261
TR,MERCEDES,Classe E,E 200 Coupé,DIES,COUPE,11 years and older,12.0,4.430415591526867
TR,FORD,Mondeo,Focus III SW,ESS,BREAK,1 year old,1.0,0.6946281340797558
TR,SEAT,Toledo,Laguna II Estate,ESS,MONOSPACE,11 years and older,12.0,4.555775358665105
TR,RENAULT,Latitude,Fiesta VII,DIES,BERLINE,Less than 1 year old,0.5,3.7431744613898994
TR,SEAT,A4,Cordoba I,DIES,BERLINE,11 years and older,12.0,4.633655210115036
TR,MERCEDES,Classe E,Viano,ESS,COUPE,11 years and older,12.0,7.293394440636504
TR,ALFA ROMEO,159,159,DIES,BREAK,11 years and older,12.0,5.024258562994834
TR,BMW,Serie 5,SQ5,DIES,BREAK,11 years and older,12.0,6.41473718274263
TR,SAAB,Ibiza,C70 Cabriolet,DIES,COUPE,11 years and older,12.0,5.344734558019395
TR,CITROEN,308,C-Elysee,DIES,BERLINE,Less than 1 year old,0.5,4.2638836942140035
TR,VOLKSWAGEN,Polo,Polo V,ESS,BERLINE,Less than 1 year old,0.5,0.6931471805599453
TR,RENAULT,Scenic,Tiguan 4motion,DIES,BREAK,11 years and older,12.0,6.842929144093399
TR,PORSCHE,Commander,Cayenne Turbo,DIES,BERLINE,11 years and older,12.0,1.1085342338800626
TR,PEUGEOT,607,206 S16,DIES,BERLINE,11 years and older,12.0,6.044905234985799
TR,VOLKSWAGEN,CLA,E 350 CDI Break,DIES,BREAK,11 years and older,12.0,4.702832827742128
TR,VOLKSWAGEN,Espace,Laguna III GT 4control,DIES,BERLINE,Less than 1 year old,0.5,1.3797433415021267
TR,BMW,X5,911 Carrera,DIES,SUV,Less than 1 year old,0.5,3.483430666027766
TR,NISSAN,CR-V,CR-V 3,ESS,SUV,11 years and older,12.0,4.1262477524676235
TR,VOLKSWAGEN,Megane,Clio II RS - Ragnotti,DIES,BERLINE,11 years and older,12.0,6.433032117311412
TR,BMW,X5,X2 xDrive20d,DIES,SUV,Less than 1 year old,0.5,5.376700192713378
TR,INFINITI,Commander,Commander Limited,DIES,SUV,11 years and older,12.0,1.613070024056468
TR,VOLVO,C30,300C Touring,DIES,BERLINE,11 years and older,12.0,4.52886085346471
TR,DACIA,Sandero,Sandero,DIES,BERLINE,11 years and older,12.0,7.45222313574558
TR,RENAULT,Megane,Megane II,DIES,SUV,11 years and older,12.0,0.6931471805599453
TR,PEUGEOT,Expert,Boxer Combi,DIES,UTILITAIRE,1 year old,1.0,1.9451892091313343
TR,OPEL,Classe E,GT,DIES,COUPE,11 years and older,12.0,4.498709092253596
TR,FIAT,Tipo,Tipo II Cross,ESS,BREAK,Less than 1 year old,0.5,1.771674745853813
TR,PEUGEOT,406,406 Break,DIES,BREAK,11 years and older,12.0,6.759484891368418
TR,FIAT,Accord,Accord Tourer,ESS,BREAK,11 years and older,12.0,7.107124574863217
TR,ROVER,75,850 Break,DIES,BERLINE,11 years and older,12.0,0.6931471805599453
TR,VOLKSWAGEN,Kangoo,Kangoo,DIES,MONOSPACE,Less than 1 year old,0.5,0.6931471805599453
TR,VOLKSWAGEN,Polo,Golf VIII,ESS,BERLINE,Less than 1 year old,0.5,1.9762950923867728
TR,FORD,Kuga,Kuga II 4X4,ESS,SUV,11 years and older,12.0,4.000693348544908
TR,HYUNDAI,Getz,Getz,DIES,BERLINE,11 years and older,12.0,6.773723225273508
TR,PEUGEOT,406,406 Break,DIES,BREAK,11 years and older,12.0,5.392219146995492
TR,CHEVROLET,Nubira,Nubira,DIES,BERLINE,11 years and older,12.0,4.774094510222312
TR,VOLKSWAGEN,Golf,Clio IV Estate,ESS,BREAK,6 to 10 years old,8.0,9.192023766787727
TR,PEUGEOT,207,Lybra Sportwagon,DIES,BREAK,11 years and older,12.0,6.4064052647825
TR,MITSUBISHI,Triton,Lancer,DIES,BERLINE,11 years and older,12.0,6.259003519128997
TR,MERCEDES,Classe C,New Beetle Cabriolet,ESS,COUPE,11 years and older,12.0,0.6948668615074249
TR,MITSUBISHI,Commander,Commander Limited,DIES,BREAK,11 years and older,12.0,5.777721438079089
TR,BMW,Serie 1,911 Carrera 4 GTS,DIES,SUV,2 years old,2.0,0.694631120969223
TR,NISSAN,Tiida,Tiida,ESS,SUV,11 years and older,12.0,5.600276064074726
TR,HYUNDAI,i30,Cee'd,DIES,BERLINE,11 years and older,12.0,6.852215690635343
TR,CITROEN,Xantia,Primera Break,DIES,BREAK,11 years and older,12.0,4.968674499897787
TR,MERCEDES,3,3 MPS,DIES,BERLINE,11 years and older,12.0,3.4798752724263338
TR,VOLKSWAGEN,Megane,Clio III Estate,DIES,BREAK,2 years old,2.0,3.1124102098355313
TR,RENAULT,Megane,Escape SEL,ESS,BREAK,Less than 1 year old,0.5,0.695917524042938
TR,RENAULT,Megane,Megane II RS,DIES,BERLINE,11 years and older,12.0,4.661157670609932
TR,RENAULT,Symbol,Symbol II (Thalia),DIES,BERLINE,6 to 10 years old,8.0,6.743307790380015
TR,CITROEN,Xsara,Xsara Break,ESS,BREAK,11 years and older,12.0,4.402241168871265
TR,CITROEN,Berlingo,Berlingo II,DIES,MONOSPACE,Less than 1 year old,0.5,4.263680402691047
TR,PEUGEOT,Scenic,Grand Scenic II,DIES,MONOSPACE,11 years and older,12.0,5.733408589573508
TR,RENAULT,Megane,Symbol II (Thalia),DIES,BERLINE,11 years and older,12.0,7.651644076094821
TR,LEXUS,Commander,Tiida,DIES,SUV,11 years and older,12.0,1.1001651115415634
TR,PEUGEOT,508,508 SW,ESS,BREAK,Less than 1 year old,0.5,0.6931471805599453
TR,PEUGEOT,Megane,Grand Kangoo II,DIES,MONOSPACE,Less than 1 year old,0.5,1.105864456284099
TR,MITSUBISHI,Panda,Space Star II,DIES,BERLINE,Less than 1 year old,0.5,1.3795225339699606
TR,CITROEN,Berlingo,C4 Picasso,ESS,MONOSPACE,Less than 1 year old,0.5,1.284718179586617
TR,CHEVROLET,Polo,FX30d,DIES,BERLINE,11 years and older,12.0,6.111974225320036
TR,BMW,M6,Boxster S,ESS,COUPE,11 years and older,12.0,1.5868804516082828
TR,VOLKSWAGEN,Daily III,Vito Tourer 116 CDI 4x4,DIES,MONOSPACE,11 years and older,12.0,5.787977407854886
TR,MITSUBISHI,Jimny,Swift,ESS,BERLINE,Less than 1 year old,0.5,0.6943780109853508
TR,VOLVO,V50,Croma II,DIES,BREAK,11 years and older,12.0,5.192746249029913
TR,ROVER,Streetwise,Streetwise,DIES,BERLINE,11 years and older,12.0,0.6931471805599453
TR,DACIA,Logan,Logan II MCV,DIES,BREAK,11 years and older,12.0,6.753270369504222
TR,RENAULT,Modus,Modus,ESS,MONOSPACE,Less than 1 year old,0.5,2.6308892360286285
TR,BMW,Octavia,A3 Limousine,DIES,BREAK,Less than 1 year old,0.5,5.5448787547424585
TR,PEUGEOT,307,207 SW Outdoor,DIES,BREAK,11 years and older,12.0,6.152887346753102
TR,HYUNDAI,Tucson,X-Trail,ESS,BREAK,Less than 1 year old,0.5,0.6956136653129148
TR,VOLKSWAGEN,Megane,Clio II RS - Ragnotti,ESS,BERLINE,11 years and older,12.0,4.02735821672558
TR,PEUGEOT,Boxer,Boxer 333,DIES,MONOSPACE,11 years and older,12.0,5.95804206195369
TR,MITSUBISHI,CR-V,CR-V 4,ESS,SUV,11 years and older,12.0,7.154747983646926
TR,FIAT,Panda,Panda III,DIES,BERLINE,6 to 10 years old,8.0,1.097589273232032
TR,BMW,3008,E 220 CDI Cabriolet,DIES,COUPE,Less than 1 year old,0.5,1.297329111702479
TR,RENAULT,Fabia,Laguna II Estate,ESS,BERLINE,11 years and older,12.0,4.561434136803597
TR,HONDA,Accord,Panda III,ESS,BERLINE,11 years and older,12.0,6.574246104910768
TR,BMW,Paceman,Cayenne Turbo,DIES,SUV,11 years and older,12.0,4.87367784619973
TR,CHEVROLET,Camaro,Zafira B,DIES,BREAK,11 years and older,12.0,6.78955879117791
TR,MERCEDES,Classe E,E 200 Coupé,DIES,COUPE,11 years and older,12.0,4.80664907241245
TR,PORSCHE,Boxster type 718,Boxster GTS,ESS,COUPE,1 year old,1.0,2.994819237967069
TR,MITSUBISHI,Lancer,ASX 2WD,ESS,BREAK,11 years and older,12.0,4.383010649886328
TR,FIAT,Accord,Accord Type S,ESS,BERLINE,11 years and older,12.0,6.838578273871935
TR,BMW,M6,(F13) M6 Coupé,DIES,COUPE,11 years and older,12.0,4.048082007491708
TR,FORD,Focus,09-May,DIES,BERLINE,11 years and older,12.0,6.62617084826833
TR,FIAT,Panda,Panda III,DIES,BERLINE,11 years and older,12.0,7.202960348399906
TR,HYUNDAI,i30,i30 N,ESS,BERLINE,Less than 1 year old,0.5,7.527132976235499
TR,DACIA,Lodgy,Logan VAN,ESS,MONOSPACE,Less than 1 year old,0.5,2.993641452534845
TR,CITROEN,Lodgy,C-Elysee,DIES,BERLINE,Less than 1 year old,0.5,4.065583500659085
TR,VOLKSWAGEN,Kangoo,Kangoo II 4X4,DIES,BREAK,11 years and older,12.0,6.1662067483207625
TR,RENAULT,Megane,Megane III,DIES,BERLINE,11 years and older,12.0,6.533540609425178
TR,VOLKSWAGEN,Classe E,E 220 CDI Cabriolet,DIES,COUPE,11 years and older,12.0,5.6664012255009935
TR,CITROEN,C3,C3 III,DIES,BERLINE,Less than 1 year old,0.5,4.328874445793707
TR,VOLKSWAGEN,Megane,Clio III Estate,DIES,BREAK,2 years old,2.0,7.14911007476797
TR,FIAT,Stilo,Stilo,DIES,BERLINE,11 years and older,12.0,5.951767116585872
TR,MERCEDES,CLA,E 250 CGI Coupé,ESS,COUPE,11 years and older,12.0,5.410559160791488
TR,MITSUBISHI,Panda,Panda III,ESS,SUV,11 years and older,12.0,1.1034369352096376
TR,PORSCHE,Commander,Commander Limited,ESS,COUPE,11 years and older,12.0,0.6931471805599453
TR,PEUGEOT,308,308 II,DIES,BERLINE,2 years old,2.0,1.9745746046135053
TR,DACIA,Logan,Logan MCV,ESS,BREAK,1 year old,1.0,2.8231015208579273
TR,HYUNDAI,Getz,Getz,DIES,BERLINE,11 years and older,12.0,6.211650840350212
TR,VOLKSWAGEN,Golf,Passat Variant R36,ESS,COUPE,11 years and older,12.0,2.121431971017565
TR,PEUGEOT,Partner,Partner Combispace,DIES,MONOSPACE,11 years and older,12.0,6.921556448887524
TR,SEAT,Toledo,6 Break,DIES,BERLINE,11 years and older,12.0,5.343089056319289
TR,VOLKSWAGEN,Sharan,Sharan 4X4,DIES,MONOSPACE,11 years and older,12.0,6.659026495788198
TR,RENAULT,Megane,Kuga II 4X4,DIES,BERLINE,11 years and older,12.0,4.6151889429416375
TR,VOLKSWAGEN,Classe E,E 350 CDI 4Matic Break,DIES,BREAK,6 to 10 years old,8.0,6.384894792938556
TR,VOLKSWAGEN,Kangoo,Kangoo II 4X4,ESS,SUV,11 years and older,12.0,6.7756703734486505
TR,SEAT,A4,Superb,DIES,BERLINE,11 years and older,12.0,6.774620576450563
TR,PEUGEOT,Megane,Megane Classic,ESS,BERLINE,11 years and older,12.0,6.476144904772233
TR,SUBARU,Be-Go,Tiida,DIES,SUV,11 years and older,12.0,4.090960514747062
TR,OPEL,Astra,Lybra Sportwagon,ESS,BREAK,11 years and older,12.0,6.677262858853499
TR,CHEVROLET,Nubira,Nubira,DIES,BERLINE,11 years and older,12.0,4.505905338511177
TR,RENAULT,Megane,Clio III RS Ange et Demon,ESS,BERLINE,11 years and older,12.0,0.6939398917533656
TR,VOLKSWAGEN,Kodiaq,Kodiaq 4x2,DIES,SUV,Less than 1 year old,0.5,6.779109882742174
TR,PEUGEOT,Megane,406 Break,DIES,BREAK,11 years and older,12.0,7.011888097047485
TR,CITROEN,Yaris,C3 Aircross,ESS,BERLINE,11 years and older,12.0,7.590556635705097
TR,DACIA,Sandero,Sandero II,DIES,BERLINE,Less than 1 year old,0.5,1.0987306233198757
TR,DACIA,Lodgy,Lodgy,DIES,MONOSPACE,Less than 1 year old,0.5,1.9531709863366897
TR,VOLKSWAGEN,Classe E,CC,DIES,COUPE,11 years and older,12.0,6.291357210269915
TR,OPEL,Zafira,Zafira Life,ESS,MONOSPACE,1 year old,1.0,6.793989975487207
TR,DACIA,Lodgy,Lodgy,DIES,BERLINE,Less than 1 year old,0.5,3.5324874733769662
TR,MITSUBISHI,Lancer,Space Star II,DIES,BERLINE,6 to 10 years old,8.0,6.318277665530495
TR,VOLKSWAGEN,Octavia,A3 Limousine,ESS,BERLINE,Less than 1 year old,0.5,1.7527930880600748
TR,OPEL,Mokka,Mokka 4X4,ESS,BREAK,Less than 1 year old,0.5,1.7947808688523872
TR,RENAULT,Megane,Megane II CC,DIES,COUPE,11 years and older,12.0,7.192392478970323
TR,KIA,Sportage,Be-Go 4WD,DIES,BREAK,11 years and older,12.0,5.181703718334423
TR,DAIHATSU,Be-Go,Be-Go,DIES,BREAK,11 years and older,12.0,3.473393715895341
TR,VOLKSWAGEN,A4,Caddy,DIES,BREAK,11 years and older,12.0,6.769250829778024
TR,CITROEN,Daily VI,Transit Fourgon,DIES,MONOSPACE,Less than 1 year old,0.5,1.5731018067238611
TR,SEAT,Octavia,Kodiaq RS 4x4,ESS,BREAK,1 year old,1.0,2.933247416704069
TR,HYUNDAI,DS 3,HR-V 2WD,DIES,BREAK,1 year old,1.0,3.5048293582005607
TR,MITSUBISHI,Lancer,Lancer,DIES,BERLINE,11 years and older,12.0,5.912993119085911
TR,RENAULT,Kangoo,Kangoo,DIES,MONOSPACE,11 years and older,12.0,6.859568414354083
TR,HONDA,CR-V,CR-V 3,DIES,BREAK,11 years and older,12.0,7.1710274242083525
TR,PEUGEOT,5008,5008 II,DIES,SUV,Less than 1 year old,0.5,0.6932094773139585
TR,IVECO,Jumper,35S12,DIES,MONOSPACE,11 years and older,12.0,4.797556762457784
TR,VOLKSWAGEN,Caddy,Golf V Variant 4Motion,DIES,UTILITAIRE,11 years and older,12.0,7.500771618933672
TR,VOLKSWAGEN,Classe E,E 250 CGI Break,ESS,BREAK,11 years and older,12.0,0.6931471805599453
TR,MITSUBISHI,Panda,ASX 2WD,DIES,BERLINE,Less than 1 year old,0.5,2.055364107889681
TR,CHEVROLET,Zafira,Zafira B,DIES,MONOSPACE,11 years and older,12.0,7.056902127750453
TR,AUDI,A4,Cordoba I,DIES,BERLINE,11 years and older,12.0,4.888171729952421
TR,SEAT,Ibiza,Altea XL,ESS,BERLINE,Less than 1 year old,0.5,5.091497445021283
TR,DACIA,Duster,Duster II 4x2,ESS,BREAK,Less than 1 year old,0.5,6.521301323657475
TR,MAZDA,Ibiza,F 430,DIES,COUPE,11 years and older,12.0,5.359940668737399
TR,BMW,Commander,Tiida,DIES,SUV,11 years and older,12.0,5.005473279098997
TR,RENAULT,Ecosport,Ecosport,DIES,SUV,11 years and older,12.0,6.290638426531371
TR,VOLKSWAGEN,Polo,Cross Polo IV,DIES,BERLINE,11 years and older,12.0,4.793698617146119
TR,VOLKSWAGEN,Classe E,E 220 CDI Cabriolet,DIES,BREAK,11 years and older,12.0,5.830912042177624
TR,CHEVROLET,Cruze,Astra J Notchback (Sedan),DIES,BERLINE,11 years and older,12.0,5.646709018015796
TR,FORD,Classe E,E 63,ESS,BERLINE,6 to 10 years old,8.0,0.6931471805599453
TR,IVECO,Daily III,Berlingo II V.U 750kg chantier,DIES,MONOSPACE,6 to 10 years old,8.0,7.356721181697381
TR,CITROEN,Berlingo,Lodgy Stepway,DIES,MONOSPACE,Less than 1 year old,0.5,4.1980963938361695
TR,DACIA,Sandero,Logan,DIES,BERLINE,11 years and older,12.0,7.719044946475943
TR,MERCEDES,Classe CL,Brera,ESS,COUPE,11 years and older,12.0,5.028361990843774
TR,PEUGEOT,508,Mokka II,DIES,BREAK,Less than 1 year old,0.5,2.6305533937180994
TR,CITROEN,Vivaro,Vivaro II 2t700,DIES,MONOSPACE,11 years and older,12.0,6.54507982741952
TR,IVECO,Daily III,29L13,DIES,UTILITAIRE,11 years and older,12.0,5.101596592289553
TR,CITROEN,Astra,Mondeo V SW,ESS,BREAK,Less than 1 year old,0.5,2.823593952739373
TR,CHEVROLET,Delta,Voyager,DIES,BERLINE,11 years and older,12.0,5.439642816308545
TR,VOLKSWAGEN,Clio,Clio II,DIES,BERLINE,11 years and older,12.0,7.171628844683306
TR,OPEL,Astra,Astra J Sports Tourer,ESS,BERLINE,1 year old,1.0,4.366451910201829
TR,HONDA,CR-V,CR-V 3,DIES,BREAK,11 years and older,12.0,5.064790643612366
TR,RENAULT,Megane,Talisman,DIES,BERLINE,6 to 10 years old,8.0,7.837499861837659
TR,DACIA,Lodgy,Panda III,ESS,BERLINE,2 years old,2.0,3.1423631106643977
TR,PEUGEOT,Megane,Megane III Estate,ESS,SUV,11 years and older,12.0,7.075408554462816
TR,BMW,3008,E 220 CDI Cabriolet,DIES,COUPE,6 to 10 years old,8.0,7.455853118420271
TR,KIA,301,Rio,DIES,BERLINE,Less than 1 year old,0.5,6.702413906102738
TR,RENAULT,Megane,Megane IV Estate,DIES,BREAK,Less than 1 year old,0.5,1.0965835486824722
TR,BMW,Serie 5,SQ5,ESS,BREAK,11 years and older,12.0,5.532881407084699
TR,MITSUBISHI,Murano,Lancer ES,DIES,SUV,11 years and older,12.0,5.489361780596234
TR,MERCEDES,Classe E,E 220 CDI Cabriolet,DIES,CABRIOLET,6 to 10 years old,8.0,1.1063537577118299
TR,RENAULT,Clio,Vel Satis,DIES,MONOSPACE,11 years and older,12.0,6.7844103028599925
TR,PEUGEOT,Jumper,Jumper 3t300 4X4,DIES,MONOSPACE,11 years and older,12.0,5.865761754393342
TR,MERCEDES,370Z,E 250 CDI Coupé,DIES,MONOSPACE,6 to 10 years old,8.0,5.289350137179948
TR,FORD,Focus,Focus III SW,ESS,BREAK,6 to 10 years old,8.0,7.303871679066411
TR,BMW,Serie 7,(E90) M3,DIES,BERLINE,11 years and older,12.0,0.6931471805599453
TR,DACIA,Sandero,Logan,ESS,BREAK,Less than 1 year old,0.5,4.179523222695695
TR,VOLKSWAGEN,Polo,Polo VI,ESS,BERLINE,Less than 1 year old,0.5,4.774512658015657
TR,PORSCHE,Boxster type 718,E 220 CDI Cabriolet,ESS,COUPE,11 years and older,12.0,4.42262072210622
TR,PEUGEOT,4008,4008,DIES,BREAK,Less than 1 year old,0.5,2.883979293284392
TR,FIAT,Bravo,Bravo,ESS,BERLINE,Less than 1 year old,0.5,1.7559527942954
TR,LANCIA,Punto,Punto Evo,DIES,BERLINE,11 years and older,12.0,6.604684005065457
TR,ABARTH,500 / 595 / 695,5 Sport,ESS,COUPE,11 years and older,12.0,1.943261726349061
TR,PEUGEOT,206,206 SW,DIES,BERLINE,11 years and older,12.0,6.750530456567106
TR,VOLKSWAGEN,Lupo,Touareg II,DIES,BERLINE,11 years and older,12.0,6.16346147595825
TR,PEUGEOT,Kangoo,Boxer 2t900 4X4,DIES,MONOSPACE,11 years and older,12.0,5.706648293394106
TR,CITROEN,C5,C5 II,DIES,BERLINE,11 years and older,12.0,7.530821535856108
TR,SUBARU,Commander,Cayenne Turbo,DIES,BERLINE,11 years and older,12.0,4.14035425841378
TR,OPEL,Crossland,Crossland,ESS,BREAK,Less than 1 year old,0.5,5.792399656087519
TR,HONDA,CR-V,CR-V 4,ESS,BREAK,1 year old,1.0,1.0936716771225319
TR,OPEL,Mokka,Mokka 4X2,ESS,BREAK,1 year old,1.0,2.6695984472078713
TR,PEUGEOT,Jumper,Duster II 4x2,DIES,UTILITAIRE,11 years and older,12.0,5.58249691865257
TR,RENAULT,Megane,Kadjar,DIES,BERLINE,6 to 10 years old,8.0,6.832391043313242
TR,RENAULT,6,6i Sport,ESS,BERLINE,11 years and older,12.0,3.3281982215939516
TR,VOLKSWAGEN,Megane,Clio III GT,DIES,BERLINE,Less than 1 year old,0.5,4.766450077496203
TR,SMART,Golf,Crossfire SRT6 Cabriolet,ESS,COUPE,11 years and older,12.0,4.398267866614189
TR,BMW,M6,(F13) M6 Coupé,ESS,COUPE,11 years and older,12.0,3.8608607302484685
TR,BMW,Serie 5,(E61) Touring,DIES,BREAK,11 years and older,12.0,6.957456647219905
TR,PEUGEOT,Boxer,Boxer 2t900,DIES,MONOSPACE,11 years and older,12.0,5.543379863010775
TR,FORD,Focus,Focus III,DIES,BERLINE,11 years and older,12.0,6.759316729987407
TR,CITROEN,Jumper,Berlingo II V.U 800kg chantier,DIES,MONOSPACE,Less than 1 year old,0.5,3.491712859483468
TR,VOLKSWAGEN,Golf,CC,ESS,CABRIOLET,6 to 10 years old,8.0,5.750984494165197
TR,PEUGEOT,508,508 RXH,ESS,BREAK,11 years and older,12.0,6.307340932560796
TR,MERCEDES,Classe E,E 220 CDI Cabriolet,ESS,COUPE,11 years and older,12.0,0.6953454543413006
TR,PEUGEOT,208,208,ESS,BERLINE,11 years and older,12.0,6.715540943011022
TR,PORSCHE,Commander,Commander Limited,DIES,SUV,11 years and older,12.0,4.2325093611745785
TR,MERCEDES,Classe E,A4 Cabriolet Quattro,ESS,COUPE,11 years and older,12.0,4.300558523495675
TR,ABARTH,5,5 Sport,ESS,COUPE,11 years and older,12.0,4.692720063453459
TR,MERCEDES,Classe S,S80 Bifuel,DIES,SUV,11 years and older,12.0,0.6931471805599453
TR,BMW,M3,Macan GTS,ESS,SUV,6 to 10 years old,8.0,4.42130688187322
TR,SEAT,Toledo,Laguna II Estate,ESS,MONOSPACE,11 years and older,12.0,5.238829125550895
TR,CITROEN,Jumper,Boxer 333,DIES,MONOSPACE,11 years and older,12.0,7.871110638514821
TR,CITROEN,Berlingo,Berlingo II V.U,ESS,MONOSPACE,Less than 1 year old,0.5,1.382961020815705
TR,VOLKSWAGEN,Golf,Enyaq iV 80,DIES,BREAK,6 to 10 years old,8.0,6.763156110681847
TR,LANCIA,Musa,Musa,DIES,MONOSPACE,11 years and older,12.0,5.941862269343693
TR,MERCEDES,Octavia,Octavia IV Combi RS 4x4,DIES,BERLINE,Less than 1 year old,0.5,2.5084919418032205
TR,SEAT,Polo,Scala,ESS,BERLINE,Less than 1 year old,0.5,1.8007911955047524
TR,OPEL,Accord,Accord Type S,DIES,BERLINE,11 years and older,12.0,2.824916634723354
TR,PORSCHE,Boxster type 718,Boxster S,ESS,COUPE,6 to 10 years old,8.0,0.6949297961561655
TR,VOLKSWAGEN,Clio,Clio IV Estate,ESS,SUV,11 years and older,12.0,7.695286685736571
TR,BMW,M3,(E90) M3,DIES,BERLINE,11 years and older,12.0,0.6931471805599453
TR,SEAT,Fabia,Fabia Sedan,DIES,MONOSPACE,11 years and older,12.0,6.190387664706369
TR,MERCEDES,CLA,Mondeo III Clipper ST220,DIES,BREAK,11 years and older,12.0,6.7803469565733865
TR,BMW,Serie 5,A3 Limousine,DIES,BERLINE,Less than 1 year old,0.5,5.655733485495604
TR,VOLKSWAGEN,Polo,Polo V,DIES,BERLINE,Less than 1 year old,0.5,6.013287982804282
TR,PEUGEOT,307,307,DIES,BERLINE,11 years and older,12.0,6.011906774984923
TR,MERCEDES,Classe E,E 220 BlueTec Break,DIES,COUPE,11 years and older,12.0,5.296796106673591
TR,RENAULT,Vel Satis,Megane II RS,DIES,SUV,11 years and older,12.0,4.607299846591428
TR,FERRARI,F 430,F 430,ESS,COUPE,11 years and older,12.0,1.988599730096037
TR,CITROEN,Transit,Dokker Van,DIES,MONOSPACE,11 years and older,12.0,6.111062623531421
TR,PEUGEOT,Bipper,Bipper,DIES,UTILITAIRE,1 year old,1.0,0.6932472010022979
TR,BMW,M6,(F20/F21) Berline,DIES,COUPE,11 years and older,12.0,4.288117188119181
TR,SKODA,A4,Bora Break,ESS,SUV,11 years and older,12.0,5.572314143435924
TR,SEAT,Toledo,Ibiza FR,ESS,BERLINE,11 years and older,12.0,4.526411765193046
TR,MERCEDES,Octavia,Fabia Sedan,DIES,BERLINE,11 years and older,12.0,5.783128999730053
TR,HONDA,Tipo,Panda III,DIES,BERLINE,Less than 1 year old,0.5,1.9662574354875066
TR,MITSUBISHI,Vitara,Juke,DIES,BREAK,11 years and older,12.0,6.338097455682163
