country_iso,car_maker_name,car_segment_name,car_type_name,energy,body_style,code_age,age_years,log_total_vehicles
TR,FORD,C-Max,Focus C-Max,DIES,MONOSPACE,11 years and older,12.0,9.914750434227754
TR,MAZDA,2,2,HYB-ESS,BERLINE,Less than 1 year old,0.5,1.5776314906189803
TR,PORSCHE,Cayenne,Cayenne II GTS,ESS,SUV,11 years and older,12.0,1.090534482417389
TR,FIAT,500,500 X,DIES,SUV,6 to 10 years old,8.0,8.157422309562207
TR,HYUNDAI,H-1 VAN,H-1 VAN,DIES,UTILITAIRE,11 years and older,12.0,9.069588239043593
TR,MAZDA,2,2,ESS,BERLINE,6 to 10 years old,8.0,1.7845670195370422
TR,AUDI,A4,A4 Avant Quattro,DIES,BREAK,3 to 5 years old,4.0,7.442945249412927
TR,MERCEDES,Classe GLK,GLK 200 CDI,DIES,SUV,11 years and older,12.0,8.752952551756469
TR,RENAULT,Megane,Megane II RS F1 Team,ESS,BERLINE,11 years and older,12.0,8.231625209546781
TR,AUDI,A8,A8,DIES,BERLINE,6 to 10 years old,8.0,3.802792763036534
TR,VAUXHALL,Astra,Astra J GTC VXR,ESS,COUPE,11 years and older,12.0,4.366353789555849
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.9697891688828535
TR,FORD,Focus,Focus III ST SW,DIES,BREAK,3 to 5 years old,4.0,3.553991374452122
TR,PEUGEOT,208,208 II,ESS-MHEV,BERLINE,Less than 1 year old,0.5,5.296498613372109
TR,PORSCHE,Panamera,Panamera II 4,ESS,BERLINE,2 years old,2.0,3.8363244292374077
TR,VOLKSWAGEN,Beetle,Beetle,DIES,BERLINE,6 to 10 years old,8.0,7.432563774552355
TR,INFINITI,EX,EX37,ESS,SUV,11 years and older,12.0,4.506099233823266
TR,RENAULT,Clio,Clio III RS Ange et Demon,ESS,BERLINE,11 years and older,12.0,2.3211022538734136
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,4.478739422047603
TR,HYUNDAI,Sonata,Sonata V,ESS,BERLINE,11 years and older,12.0,4.794787450022642
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.276607938681267
TR,MERCEDES,Classe E,E 200 BlueTec Break,DIES,BREAK,6 to 10 years old,8.0,5.992249348381115
TR,FORD,Focus,Focus III ST,DIES,BERLINE,6 to 10 years old,8.0,8.510592899319509
TR,VOLKSWAGEN,Transporter,Transporter 4Motion (T6),DIES,UTILITAIRE,Less than 1 year old,0.5,0.6931471805599453
TR,LAND ROVER,Range Rover Sport,Range Rover Sport II,ESS-MHEV,4X4,2 years old,2.0,3.294365492251134
TR,AUDI,Q7,Q7 Quattro,HR - ESS,SUV,Less than 1 year old,0.5,1.9321573969696484
TR,LANCIA,Thema,Thema,ESS,BERLINE,11 years and older,12.0,4.003166348219077
TR,MERCEDES,Classe C,C 220 D Break 4Matic,DIES,BREAK,3 to 5 years old,4.0,8.379858891311631
TR,CADILLAC,CTS,CTS Wagon,ESS,BREAK,6 to 10 years old,8.0,3.2482988204213865
TR,SKODA,Superb,Superb,ESS,BERLINE,1 year old,1.0,4.598702926430423
TR,JEEP,Patriot,Patriot Sport,ESS,SUV,2 years old,2.0,4.973118203296743
TR,MERCEDES,Classe A,A 220 D,DIES,BERLINE,3 to 5 years old,4.0,6.146641965857316
TR,PEUGEOT,5008,5008 II,ESS,SUV,Less than 1 year old,0.5,5.288541828607861
TR,RENAULT,Modus,Grand Modus,DIES,MONOSPACE,11 years and older,12.0,5.752717520952411
TR,BMW,Serie 5,(F11) Touring,ESS,BREAK,11 years and older,12.0,1.6691706862759519
TR,BMW,X6,(G06) X6 40d,DIES-MHEV,SUV,Less than 1 year old,0.5,6.264310803831825
TR,HYUNDAI,Trajet,Trajet,DIES,MONOSPACE,11 years and older,12.0,4.109435656989115
TR,VOLKSWAGEN,Golf,Golf VII,ETH,BERLINE,6 to 10 years old,8.0,2.2291596618746987
TR,DACIA,Sandero,Sandero,ESS,BERLINE,11 years and older,12.0,4.69037466821269
TR,BMW,X3,X3 xDrive30i,ESS,SUV,Less than 1 year old,0.5,1.9761547611130656
TR,PEUGEOT,Partner,Partner tepee,ESS,MONOSPACE,11 years and older,12.0,6.152674756895279
TR,AUDI,A4,A4 Avant Quattro,DIES,BREAK,11 years and older,12.0,5.765954336144697
TR,OPEL,Astra,Astra J GTC,ESS,COUPE,11 years and older,12.0,2.579940764578634
TR,MERCEDES,Sprinter,Sprinter 315 CDI 3t5,DIES,UTILITAIRE,11 years and older,12.0,2.6215626378776973
TR,MERCEDES,EQC,EQC 400 4Matic,ELEC,SUV,1 year old,1.0,5.679557538005241
TR,KIA,Sorento,Sorento,ESS,SUV,11 years and older,12.0,6.948276653009012
TR,OPEL,Crossland,Crossland,DIES,SUV,2 years old,2.0,4.742293892568523
TR,MERCEDES,CLA,CLA 180 D Shooting Brake,DIES,BREAK,3 to 5 years old,4.0,4.089240822319841
TR,ALFA ROMEO,Giulia,Giulia Ti Sport,ESS,BERLINE,2 years old,2.0,6.47133956384721
TR,DACIA,Logan,Logan II,DIES,BERLINE,6 to 10 years old,8.0,2.3329687582299212
TR,PEUGEOT,Boxer,Boxer 435,DIES,UTILITAIRE,1 year old,1.0,5.795706125338259
TR,FIAT,500,500 C,DIES,CABRIOLET,2 years old,2.0,0.6931471805599453
TR,TOYOTA,Proace,Proace II City Verso M,ESS,UTILITAIRE,Less than 1 year old,0.5,1.9387581895980677
TR,SUBARU,Legacy Outback,Legacy Outback,ESS,SUV,1 year old,1.0,4.362281973494365
TR,ALFA ROMEO,Giulietta,Giulietta - Quadrifoglio Verde,ESS,BERLINE,11 years and older,12.0,5.348551621568818
TR,PEUGEOT,206,206 RC,ESS,BERLINE,11 years and older,12.0,8.513012406570793
TR,AUDI,A5,A5 Coupe Quattro,DIES-MHEV,COUPE,1 year old,1.0,5.3819323022718315
TR,FIAT,Croma,Croma II,ESS,BREAK,11 years and older,12.0,2.852491399944001
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.93895316995178
TR,PEUGEOT,508,508 SW,DIES,BREAK,3 to 5 years old,4.0,4.2853164904375145
TR,BMW,X1,X1 xDrive20d,DIES-MHEV,SUV,1 year old,1.0,5.455476760669152
TR,FIAT,Panda,Panda III Cross,ESS,BERLINE,3 to 5 years old,4.0,4.942469882416674
TR,MERCEDES,Classe B,B 180,ESS,MONOSPACE,11 years and older,12.0,9.018930923214011
TR,VOLKSWAGEN,Arteon,Arteon Shooting Brake,DIES,BREAK,Less than 1 year old,0.5,4.025901966435005
TR,TOYOTA,Yaris,Yaris Cross,ESS,BERLINE,1 year old,1.0,8.004723732909099
TR,OPEL,Movano,Movano 2t800,DIES,UTILITAIRE,11 years and older,12.0,5.723267600330198
TR,AUDI,Q3,Q3 Sportback Quattro,DIES,SUV,3 to 5 years old,4.0,8.45797563071791
TR,MERCEDES,Classe B,B Electric Drive,ELEC,MONOSPACE,6 to 10 years old,8.0,4.3071024495875445
TR,OPEL,Corsa,Corsa E GSI,ESS,BERLINE,6 to 10 years old,8.0,7.11109587423002
TR,TOYOTA,Yaris,Yaris GR,ESS,BERLINE,3 to 5 years old,4.0,1.3868077169289665
TR,MERCEDES,Classe A,A 250 Sport,ESS,BERLINE,11 years and older,12.0,1.0970922964960754
TR,MERCEDES,Classe B,B 200 d,DIES,MONOSPACE,2 years old,2.0,5.819736249112778
TR,JEEP,Grand Cherokee,Grand Cherokee IV,DIES,SUV,2 years old,2.0,3.791759567599873
TR,TOYOTA,Yaris,Yaris III,ESS,BERLINE,3 to 5 years old,4.0,9.091704325203702
TR,LAND ROVER,Range Rover Sport,Range Rover Sport II HST,HR - ESS,4X4,1 year old,1.0,3.4757054896499873
TR,VOLKSWAGEN,Golf,Golf VII,DIES,BERLINE,3 to 5 years old,4.0,5.2904150505133
TR,RENAULT,Master,Master II 3t900,DIES,UTILITAIRE,11 years and older,12.0,3.9512031454640675
TR,MERCEDES,Classe B,B 200 CDI,DIES,MONOSPACE,11 years and older,12.0,8.732514657355411
TR,MERCEDES,Classe E,E 200 BlueTec Break,DIES,BREAK,11 years and older,12.0,6.99148863800529
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.0305088063967554
TR,VOLKSWAGEN,Up,Up,ETH,BERLINE,2 years old,2.0,1.356289074346944
TR,SKODA,Superb,Superb,DIES,BERLINE,Less than 1 year old,0.5,5.512115796168239
TR,MERCEDES,Classe GL,GL 63,ESS,SUV,11 years and older,12.0,8.31990888701288
TR,MAZDA,3,3i,ESS,BERLINE,6 to 10 years old,8.0,3.3020107271263397
TR,AUDI,Q3,Q3 Quattro,DIES,SUV,11 years and older,12.0,2.234574228299216
TR,MERCEDES,Vito,Vito 122 CDI,DIES,UTILITAIRE,1 year old,1.0,1.9443909859829505
TR,MERCEDES,Classe B,B 220 4Matic,ESS,MONOSPACE,6 to 10 years old,8.0,5.722530917862957
TR,OPEL,Crossland X,Crossland X,DIES,SUV,Less than 1 year old,0.5,4.2466457270415905
TR,VOLKSWAGEN,Arteon,Arteon 4Motion,DIES,BERLINE,6 to 10 years old,8.0,6.851615788261131
TR,BMW,Serie 2,(F23) Cabriolet,ESS,CABRIOLET,3 to 5 years old,4.0,2.8725912453444797
TR,OPEL,Zafira,Zafira B OPC,ESS,MONOSPACE,11 years and older,12.0,6.065287291451023
TR,CHEVROLET,Orlando,Orlando,ESS,MONOSPACE,11 years and older,12.0,8.480946575864783
TR,CITROEN,Jumper,Jumper Combi,DIES,UTILITAIRE,1 year old,1.0,2.829089123089434
TR,KIA,Xceed,Xceed,DIES-MHEV,SUV,1 year old,1.0,6.099484693335075
TR,MERCEDES,Classe A,A 170,ESS,BERLINE,11 years and older,12.0,3.273952793874715
TR,NISSAN,Patrol,Patrol GR,DIES,4X4,2 years old,2.0,0.6946162949177799
TR,BMW,Serie 2,(U06) Active Tourer,ESS-MHEV,MONOSPACE,3 to 5 years old,4.0,4.725961114210054
TR,VOLVO,XC40,XC40,DIES,SUV,2 years old,2.0,3.463176402609297
TR,MASERATI,GranCabrio,GranCabrio MC,ESS,CABRIOLET,6 to 10 years old,8.0,3.5082370516340933
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,3 to 5 years old,4.0,1.9417984448233276
TR,VOLKSWAGEN,Transporter,Transporter 4Motion (T5),DIES,UTILITAIRE,6 to 10 years old,8.0,5.353817173581328
TR,IVECO,Daily VI,33S11V,DIES,UTILITAIRE,6 to 10 years old,8.0,7.335996554897412
TR,VOLKSWAGEN,Arteon,Arteon Shooting Brake,ESS,BREAK,2 years old,2.0,1.6199939354025763
TR,CITROEN,Berlingo,Berlingo III Multispace,DIES,MONOSPACE,6 to 10 years old,8.0,2.1429607253366134
TR,BMW,X3,X3 xDrive20d,DIES,SUV,11 years and older,12.0,2.833829691458465
TR,PEUGEOT,Partner,Partner tepee,DIES,MONOSPACE,6 to 10 years old,8.0,7.373488117395368
TR,SEAT,Ibiza,Ibiza,CNG,BERLINE,2 years old,2.0,6.1168183031494285
TR,OPEL,Movano,Movano 3t500,DIES,UTILITAIRE,6 to 10 years old,8.0,0.696331576998791
TR,BMW,Serie 7,(G70) Berline,HR - ESS,BERLINE,Less than 1 year old,0.5,9.621710092589627
TR,RENAULT,Clio,Clio IV Estate GT,ESS,BREAK,3 to 5 years old,4.0,2.2015752761431475
TR,RENAULT,Kangoo,Kangoo (Charge Utile augmentée),DIES,UTILITAIRE,3 to 5 years old,4.0,4.394169805821884
TR,AUDI,A1,A1,DIES,BERLINE,6 to 10 years old,8.0,7.4804529009389755
TR,SKODA,Fabia,Fabia II Combi,ESS,BREAK,6 to 10 years old,8.0,5.747111374323914
TR,BMW,Serie 7,(G11) Berline,DIES-MHEV,BERLINE,1 year old,1.0,1.8144657018450563
TR,SKODA,Karoq,Karoq 4x4,DIES,SUV,Less than 1 year old,0.5,8.933445178230777
TR,JAGUAR,XF,XF,DIES,BERLINE,Less than 1 year old,0.5,2.6353663581356446
TR,MITSUBISHI,Pajero,Pajero IV,ESS,4X4,11 years and older,12.0,7.0954478994188035
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.648078017400871
TR,MERCEDES,Classe R,R 500,ESS,SUV,11 years and older,12.0,4.89061161832881
TR,VOLVO,C70,C70,ESS,COUPE,11 years and older,12.0,4.264318317407902
TR,NISSAN,X-Trail,X-Trail III 4x2,DIES,SUV,1 year old,1.0,0.9012073073466697
TR,KIA,Rio,Rio,DIES,BERLINE,3 to 5 years old,4.0,1.3760588960352496
TR,SUZUKI,Swift,Swift Sport,ESS,BERLINE,Less than 1 year old,0.5,2.861404271099863
TR,SUZUKI,Jimny,Jimny 2WD,ESS,4X4,3 to 5 years old,4.0,2.1514148027769977
TR,NISSAN,Qashqai,Qashqai +2,ESS,SUV,11 years and older,12.0,1.4106572970793776
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,7.57621258015847
TR,JEEP,Renegade,Renegade 4X2,DIES,SUV,Less than 1 year old,0.5,4.467470531223217
TR,FORD,Transit,Transit 2T,DIES,UTILITAIRE,6 to 10 years old,8.0,8.359665764416821
TR,BMW,i3,i3,ELEC,BERLINE,2 years old,2.0,5.475771536546004
TR,PEUGEOT,207,207 SW RC,ESS,BREAK,11 years and older,12.0,9.163709020722353
TR,AUDI,A4,S4 Quattro,ESS,BERLINE,11 years and older,12.0,4.877371340352391
TR,SKODA,Octavia,Octavia Combi RS,DIES,BREAK,11 years and older,12.0,8.730335397954107
TR,DAEWOO,Musso,Musso,ESS,4X4,11 years and older,12.0,3.421375242597336
TR,LADA,Niva,Niva,ESS,4X4,6 to 10 years old,8.0,6.520748004541484
TR,AUDI,E-Tron,E-Tron 55 Quattro,ELEC,SUV,3 to 5 years old,4.0,6.536617585093927
TR,MERCEDES,Classe SL,SL 500,ESS,CABRIOLET,6 to 10 years old,8.0,8.180770557805495
TR,MERCEDES,Classe A,A 45 S,ESS,BERLINE,Less than 1 year old,0.5,2.5876548713127745
TR,AUDI,A6,A6 Avant,ESS,BREAK,3 to 5 years old,4.0,3.9599466463846222
TR,FIAT,Multipla,Multipla,DIES,MONOSPACE,11 years and older,12.0,8.494517894636838
TR,PEUGEOT,Expert,Expert,DIES,UTILITAIRE,6 to 10 years old,8.0,4.774672603534023
TR,AUDI,A5,A5 Sportback Quattro,DIES,BERLINE,2 years old,2.0,3.664217863655519
TR,CITROEN,DS 3,DS 3 Racing Cabrio,ESS,CABRIOLET,6 to 10 years old,8.0,5.885816000821362
TR,ALFA ROMEO,Giulietta,Giulietta - Quadrifoglio Verde,ESS,BERLINE,11 years and older,12.0,6.1545790129378295
TR,TOYOTA,Proace,Proace II,DIES,UTILITAIRE,1 year old,1.0,6.198267950576891
TR,ALFA ROMEO,Giulietta,Giulietta - Quadrifoglio Verde,ESS,BERLINE,11 years and older,12.0,4.885845236228842
TR,BMW,Serie 7,(G11) Berline,HYB-ESS,BERLINE,2 years old,2.0,3.242871680901388
TR,CITROEN,Xantia,Xantia Break,ESS,BREAK,11 years and older,12.0,1.644537397707718
TR,ISUZU,D-Max,D-Max 4X2,DIES,PICKUP,6 to 10 years old,8.0,9.140400082839877
TR,HYUNDAI,Kona,Kona Limited,ESS,SUV,Less than 1 year old,0.5,3.209093680190582
TR,VOLVO,XC90,XC90,ESS,SUV,2 years old,2.0,0.6951375887651918
TR,MERCEDES,Classe S,S 350 CDI BlueTec 4Matic,DIES,BERLINE,11 years and older,12.0,2.29243541882456
TR,MERCEDES,Classe C,C 250 D Break,DIES,BREAK,11 years and older,12.0,2.3218406607260214
TR,NISSAN,X-Trail,X-Trail,DIES,SUV,11 years and older,12.0,6.696846056229052
TR,SEAT,Leon,Leon III X-Perience 4Drive,ESS,BREAK,6 to 10 years old,8.0,5.897824937201243
TR,OPEL,Vivaro,Vivaro III,DIES,UTILITAIRE,2 years old,2.0,5.520772504723918
TR,TOYOTA,Hilux,Hilux 4WD,DIES,PICKUP,6 to 10 years old,8.0,8.738390607414663
TR,MERCEDES,Classe X,X 250 D 4X2,DIES,PICKUP,6 to 10 years old,8.0,8.548037356222773
TR,NISSAN,370Z,370Z Roadster,ESS,CABRIOLET,3 to 5 years old,4.0,2.0202127618803876
TR,BMW,X4,X4 M Competition,ESS,SUV,1 year old,1.0,6.7063815914001434
TR,MERCEDES,Sprinter,Sprinter III 316 CDI Long,DIES,UTILITAIRE,2 years old,2.0,8.384805296729994
TR,TOYOTA,Camry,Camry LE,ESS,BERLINE,11 years and older,12.0,3.8290340524093947
TR,MINI,Clubman,Cooper S Clubman All4,ESS,BREAK,1 year old,1.0,1.0908217091244619
TR,RENAULT,Clio,Clio IV GT,ESS,BERLINE,11 years and older,12.0,8.691853029955544
TR,FORD,Focus,Focus ST,ESS,BERLINE,3 to 5 years old,4.0,0.6944000801182705
TR,JAGUAR,XK,XKR Coupé,ESS,COUPE,11 years and older,12.0,3.206149284497029
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.7247709449480055
TR,MERCEDES,Classe S,S 320 CDI,DIES,BERLINE,11 years and older,12.0,2.3026742553577715
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.8938319448402665
TR,VAUXHALL,Combo,Combo Tour,ESS,MONOSPACE,6 to 10 years old,8.0,3.8237205607044986
TR,MAZDA,3,3,ESS-MHEV,BERLINE,3 to 5 years old,4.0,7.436781366496067
TR,LADA,Niva,4x4,ESS,4X4,11 years and older,12.0,5.506813435906007
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.9272731383288753
TR,BMW,X3,X3 xDrive30d,DIES,SUV,6 to 10 years old,8.0,4.870505767497897
TR,MERCEDES,Classe C,C 300 D 4Matic,DIES,BERLINE,2 years old,2.0,3.940395282999056
TR,VOLKSWAGEN,Passat,Passat Variant 4Motion,ESS,BREAK,6 to 10 years old,8.0,3.268258414077903
TR,OPEL,Corsa,Corsa D,ESS,BERLINE,11 years and older,12.0,7.444125469516182
TR,MERCEDES,GLE,GLE 450 4Matic SUV,ESS,SUV,3 to 5 years old,4.0,1.9410708616829595
TR,RENAULT,Scenic,Grand Scenic IV,ESS,MONOSPACE,3 to 5 years old,4.0,2.508553473071027
TR,MERCEDES,SLC,SLC 200,ESS,CABRIOLET,6 to 10 years old,8.0,6.366520559741346
TR,TOYOTA,Prius,Prius,HR - ESS,BERLINE,Less than 1 year old,0.5,6.834478250498162
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.7401451255662916
TR,OPEL,Astra,Astra H,DIES,BERLINE,11 years and older,12.0,7.81062252267439
TR,HYUNDAI,Getz,Getz,DIES,BERLINE,11 years and older,12.0,8.4215886879518
TR,MERCEDES,Classe C,C 180,ESS,BERLINE,2 years old,2.0,4.250271911254716
TR,HONDA,Civic,Civic,ESS,BERLINE,2 years old,2.0,6.847363074883801
TR,FORD,Mondeo,Mondeo V,HYB-ESS,BERLINE,3 to 5 years old,4.0,4.023514120993516
TR,BMW,Serie 7,(G11) Berline,HYB-ESS,BERLINE,3 to 5 years old,4.0,3.0073719568024084
TR,TOYOTA,Land Cruiser,Land Cruiser Prado,DIES,4X4,6 to 10 years old,8.0,4.2413040165101785
TR,KIA,Sportage,Sportage IV 2WD,DIES-MHEV,SUV,3 to 5 years old,4.0,5.874668096166908
TR,JAGUAR,XF,XF AWD,DIES,BERLINE,3 to 5 years old,4.0,4.097309185576186
TR,BMW,X1,X1 sDrive18d,DIES,SUV,6 to 10 years old,8.0,7.0918567724984385
TR,NISSAN,X-Trail,X-Trail,ESS,SUV,1 year old,1.0,1.3423696953101185
TR,MERCEDES,Classe C,C 200 D Break,DIES,BREAK,6 to 10 years old,8.0,1.6164878905443947
TR,BMW,X3,X3 xDrive30i,ESS,SUV,1 year old,1.0,1.6347095537024576
TR,SUZUKI,SX4,SX4 (4X4),ESS,SUV,3 to 5 years old,4.0,3.4674853082138086
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,4.003202318954245
TR,JAGUAR,E-Pace,E-Pace D150,DIES,SUV,6 to 10 years old,8.0,6.64043391726381
TR,NISSAN,Juke,Juke Nismo,ESS,SUV,6 to 10 years old,8.0,4.3075577437883155
TR,SKODA,Octavia,Octavia,ESS-MHEV,BERLINE,2 years old,2.0,8.256104144881624
TR,MERCEDES,Classe GL,GL 450 CDI,DIES,SUV,11 years and older,12.0,5.419092156222888
TR,NISSAN,Juke,Juke Nismo RS,ESS,SUV,3 to 5 years old,4.0,5.0522997978021404
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.477840691392355
TR,MERCEDES,Classe E,E 220 D Cabriolet,DIES,CABRIOLET,11 years and older,12.0,2.7330104457847675
TR,SKODA,Scala,Scala,ESS,BERLINE,1 year old,1.0,2.165494474492621
TR,KIA,Sorento,Sorento 4,ESS,SUV,3 to 5 years old,4.0,4.145696301594678
TR,BMW,Serie 2,(F45) Active Tourer,ESS,MONOSPACE,6 to 10 years old,8.0,5.899689764338242
TR,IVECO,Daily VI,35C18V,DIES,UTILITAIRE,6 to 10 years old,8.0,1.4133642195914433
TR,VOLKSWAGEN,Golf,Golf VII GTE,HR - ESS,BERLINE,3 to 5 years old,4.0,6.162094233278735
TR,AUDI,A3,A3 Cabriolet,ESS,CABRIOLET,6 to 10 years old,8.0,1.980194379662059
TR,FORD,B-Max,B-Max,DIES,MONOSPACE,3 to 5 years old,4.0,4.815495803990443
TR,FORD,Mondeo,Mondeo IV,ESS,BERLINE,1 year old,1.0,3.0156405672776634
TR,AUDI,A7,A7 Sportback Quattro,ESS-MHEV,BERLINE,2 years old,2.0,0.6931471805599453
TR,KIA,Stonic,Stonic,ESS,SUV,Less than 1 year old,0.5,5.477189435216491
TR,HYUNDAI,Sonata,Sonata GLS,ESS,BERLINE,11 years and older,12.0,9.939420879897847
TR,BMW,X2,X2 sDrive20i,ESS,SUV,2 years old,2.0,1.0161392169575287
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.3954198259472568
TR,DACIA,Sandero,Sandero II Stepway,ESS,BERLINE,Less than 1 year old,0.5,1.9600114534075646
TR,RENAULT,Clio,Clio III RS Ange et Demon,ESS,BERLINE,11 years and older,12.0,6.411961288951519
TR,VOLKSWAGEN,Golf,Golf V GTD,DIES,BERLINE,11 years and older,12.0,3.5473376858581633
TR,FORD,Focus,Focus III SW,ESS,BREAK,11 years and older,12.0,6.478971699135707
TR,MERCEDES,Classe E,E 43 4Matic,ESS,BERLINE,3 to 5 years old,4.0,4.566771966346811
TR,MERCEDES,Sprinter,Sprinter II 219 CDI 3t,DIES,UTILITAIRE,6 to 10 years old,8.0,6.681007016641632
TR,DACIA,Lodgy,Lodgy,ESS,MONOSPACE,11 years and older,12.0,8.675917839448852
TR,MERCEDES,GLE,GLE 400 D 4Matic,DIES,SUV,Less than 1 year old,0.5,6.013020548236308
TR,FIAT,Ducato,Ducato (PTAC 3000),DIES,UTILITAIRE,2 years old,2.0,8.275223739503243
TR,PEUGEOT,Partner,Partner III,DIES,MONOSPACE,6 to 10 years old,8.0,5.113572093062991
TR,MERCEDES,Classe A,A 200 D,DIES,BERLINE,2 years old,2.0,3.4870304561956202
TR,TOYOTA,Urban Cruiser,Urban Cruiser,ESS,SUV,11 years and older,12.0,6.2385261195432395
TR,VOLKSWAGEN,ID.5,ID.5 Pro Performance,ELEC,SUV,Less than 1 year old,0.5,7.729881264404149
TR,SKODA,Octavia,Octavia Combi 4X4,ESS,BREAK,6 to 10 years old,8.0,2.3588563888047123
TR,VOLKSWAGEN,Golf,Golf III,ESS,BERLINE,11 years and older,12.0,3.90594883181836
TR,PORSCHE,Panamera,Panamera,ESS,BERLINE,11 years and older,12.0,7.998231937988132
TR,VAUXHALL,Vivaro,Vivaro II 2t900,DIES,UTILITAIRE,11 years and older,12.0,5.871117252764174
TR,FORD,C-Max,Focus C-Max,ESS,MONOSPACE,11 years and older,12.0,5.875746819213053
TR,FERRARI,612,612 Scaglietti,ESS,COUPE,11 years and older,12.0,5.889810051221991
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.305848275137155
TR,MERCEDES,Classe C,C 63 Black Series Coupé,ESS,COUPE,Less than 1 year old,0.5,3.907265076856811
TR,AUDI,TT,TT Roadster Quattro,ESS,CABRIOLET,6 to 10 years old,8.0,1.8326545086216002
TR,MITSUBISHI,ASX,ASX 2WD,ESS,SUV,1 year old,1.0,3.5586801393442893
TR,MAZDA,2,2,ESS,BERLINE,11 years and older,12.0,5.45417742637679
TR,CITROEN,SpaceTourer,e-SpaceTourer M,ELEC,UTILITAIRE,3 to 5 years old,4.0,8.404410064378387
TR,JEEP,Compass,Compass II 4x2,DIES,SUV,2 years old,2.0,1.4291236355652206
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.679991052449103
TR,BMW,Serie 6,(G32) Gran Turismo,ESS-MHEV,BERLINE,1 year old,1.0,3.743653763082602
TR,AUDI,E-Tron,E-Tron 55 Quattro,ELEC,SUV,3 to 5 years old,4.0,4.844307019541082
TR,SKODA,Superb,Superb Combi 4x4,DIES,BREAK,1 year old,1.0,4.9391606984920005
TR,AUDI,A6,A6 Avant,DIES,BREAK,6 to 10 years old,8.0,8.35312381611526
TR,PEUGEOT,308,308 II GT,ESS,BERLINE,3 to 5 years old,4.0,1.6241783384130448
TR,HYUNDAI,Veloster,Veloster,ESS,COUPE,11 years and older,12.0,6.177866889604668
TR,TOYOTA,bZ4X,bZ4X 2WD,ELEC,SUV,2 years old,2.0,7.593157800147145
TR,MERCEDES,Classe B,B 180,ESS,MONOSPACE,3 to 5 years old,4.0,6.80358344797571
TR,BENTLEY,Continental,Continental GT,ESS,COUPE,2 years old,2.0,3.2349527601414967
TR,VOLKSWAGEN,Transporter,Transporter (T6),DIES,UTILITAIRE,6 to 10 years old,8.0,1.0955624627755411
TR,VAUXHALL,Vivaro,Vivaro II 2t900,DIES,UTILITAIRE,11 years and older,12.0,8.21790618162666
TR,MERCEDES,Classe B,B 200,ESS,MONOSPACE,11 years and older,12.0,6.90655221691759
TR,PORSCHE,Panamera,Panamera II GTS,ESS,BERLINE,Less than 1 year old,0.5,0.6931471805599453
TR,AUDI,A3,A3 Berline,DIES,BERLINE,3 to 5 years old,4.0,10.176029697015336
TR,INFINITI,G,G37 Coupé,ESS,COUPE,11 years and older,12.0,1.3611806187803017
TR,TOYOTA,Hilux,Hilux 4WD,DIES,PICKUP,Less than 1 year old,0.5,8.162745988267913
TR,FORD,Ranger,Ranger II,DIES,PICKUP,11 years and older,12.0,8.497072680300281
TR,SUZUKI,Vitara,Vitara,ESS-MHEV,4X4,1 year old,1.0,6.190974150342233
TR,AUDI,A6,A6 Avant,DIES,BREAK,11 years and older,12.0,8.669869864998676
TR,KIA,Sportage,Sportage 5,HYB-ESS,SUV,1 year old,1.0,1.378979785947052
TR,HYUNDAI,Tucson,Tucson I 4WD,ESS,SUV,11 years and older,12.0,6.264559590437768
TR,NISSAN,Murano,Murano,ESS,SUV,6 to 10 years old,8.0,7.417664611762749
TR,LADA,Niva,4x4,ESS,4X4,1 year old,1.0,3.1752179553051403
TR,DACIA,Logan,Logan Pick Up,DIES,UTILITAIRE,3 to 5 years old,4.0,2.20750444779131
TR,VOLVO,V70,V70 AWD,ESS,BREAK,6 to 10 years old,8.0,3.282295982139537
TR,FORD,Focus,Focus III SW,ESS,BREAK,6 to 10 years old,8.0,9.16345754968103
