country_iso,car_maker_name,car_segment_name,car_type_name,energy,body_style,code_age,age_years,log_total_vehicles
TR,FIAT,Doblo,Doblo Cargo,ESS,UTILITAIRE,11 years and older,12.0,4.300689093169934
TR,BMW,X1,X1 sDrive18d,DIES,SUV,6 to 10 years old,8.0,5.2258874432873705
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,SKODA,Octavia,Octavia RS,ESS,BERLINE,2 years old,2.0,5.222283401171689
TR,AUDI,Q3,Q3,ESS,SUV,6 to 10 years old,8.0,1.2357156646857899
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,AUDI,Q2,Q2 Quattro,ESS,SUV,1 year old,1.0,1.8567465242703383
TR,SKODA,Kodiaq,Kodiaq 4x2,ESS,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,RENAULT,Megane,Megane III Estate GT,ESS,BREAK,6 to 10 years old,8.0,1.1142181335617924
TR,BMW,Serie 6,(G32) Gran Turismo,DIES,BERLINE,3 to 5 years old,4.0,3.7898028368568135
TR,AUDI,A5,A5 Cabriolet,ESS-MHEV,CABRIOLET,3 to 5 years old,4.0,1.0999780850807819
TR,FORD,Galaxy,Galaxy,HYB-ESS,MONOSPACE,Less than 1 year old,0.5,1.78647908213306
TR,AUDI,A6,A6,ESS,BERLINE,6 to 10 years old,8.0,4.495393191555964
TR,AUDI,A5,A5,DIES,COUPE,11 years and older,12.0,4.994134072346457
TR,MAZDA,CX-3,CX-3 (4X4),ESS,SUV,3 to 5 years old,4.0,6.658416892667641
TR,VOLKSWAGEN,Golf,Golf III Variant,ESS,BREAK,11 years and older,12.0,3.439744186799926
TR,VAUXHALL,Grandland X,Grandland X,DIES,MONOSPACE,Less than 1 year old,0.5,0.6931471805599453
TR,MERCEDES,EQS,EQS 450+,ELEC,BERLINE,1 year old,1.0,2.002086726283164
TR,FORD,Tourneo,Connect Court,DIES,MONOSPACE,11 years and older,12.0,1.988603212607957
TR,AUDI,A8,A8 Quattro,ESS-MHEV,BERLINE,6 to 10 years old,8.0,4.261003235834042
TR,DAIHATSU,Be-Go,Be-Go 4WD,ESS,SUV,11 years and older,12.0,0.7301823172406288
TR,RENAULT,Megane,Megane IV GT Estate,DIES,BERLINE,Less than 1 year old,0.5,4.683031016565676
TR,RENAULT,Kangoo,Kangoo II (Tout Chemin),DIES,MONOSPACE,6 to 10 years old,8.0,0.6967718601997465
TR,VOLKSWAGEN,Crafter,e-Crafter Fourgon,ELEC,UTILITAIRE,2 years old,2.0,6.3779667128879645
TR,FORD,Fiesta,Fiesta V,ESS,BERLINE,11 years and older,12.0,3.2982087858381615
TR,PEUGEOT,Expert,Expert,DIES,UTILITAIRE,3 to 5 years old,4.0,7.3629882692822815
TR,AUDI,Q5,SQ5,DIES-MHEV,SUV,Less than 1 year old,0.5,6.776437840091098
TR,FIAT,Doblo,Doblo,ETH,MONOSPACE,3 to 5 years old,4.0,2.9065812282017918
TR,JEEP,Wrangler,Wrangler JK Sport,ESS,SUV,3 to 5 years old,4.0,8.658381720652617
TR,SUBARU,Outback,Outback,ESS,BREAK,Less than 1 year old,0.5,0.6931471805599453
TR,MERCEDES,Classe CL,CL 500,ESS,COUPE,11 years and older,12.0,3.712700405613607
TR,TOYOTA,Land Cruiser,Land Cruiser Station Wagon 200 (J20),DIES,4X4,6 to 10 years old,8.0,6.666372232683468
TR,RENAULT,Kangoo Express,Kangoo Express,DIES,UTILITAIRE,11 years and older,12.0,2.95706145738619
TR,MERCEDES,GLS,GLS 63 S 4Matic +,ESS,SUV,2 years old,2.0,0.7756426511267558
TR,SEAT,Toledo,Toledo IV,DIES,BERLINE,11 years and older,12.0,11.363254591323692
TR,PEUGEOT,508,508,ESS,BERLINE,11 years and older,12.0,6.8103631095675325
TR,OPEL,Crossland X,Crossland X,ESS,SUV,2 years old,2.0,7.339138691932395
TR,FORD,Puma,Puma ST,ESS,SUV,Less than 1 year old,0.5,6.220392279856805
TR,HYUNDAI,i40,i40 SW,DIES,BREAK,11 years and older,12.0,3.1341655282076437
TR,JAGUAR,XF,XF,ESS,BERLINE,6 to 10 years old,8.0,2.5561297172374537
TR,VOLKSWAGEN,Golf,Golf VII R,ESS,BERLINE,3 to 5 years old,4.0,3.446179134324373
TR,VAUXHALL,Movano,Movano II VU,DIES,UTILITAIRE,3 to 5 years old,4.0,3.099468285718925
TR,MERCEDES,GT,GT C,ESS,COUPE,3 to 5 years old,4.0,6.107847739228251
TR,HONDA,Civic,Civic Tourer,ESS,BREAK,6 to 10 years old,8.0,0.6931471805599453
TR,VOLKSWAGEN,Golf,Golf VII R,ESS,BERLINE,6 to 10 years old,8.0,0.7081285351760448
TR,FORD,Focus,Focus IV,DIES,BERLINE,6 to 10 years old,8.0,0.6931471805599453
TR,RENAULT,Captur,Captur II,DIES,SUV,2 years old,2.0,0.6931471805599453
TR,VOLVO,XC60,XC60 Recharge,HYB-ESS,SUV,3 to 5 years old,4.0,2.0253767852936244
TR,AUDI,R8,R8 V10 Spyder,ESS,CABRIOLET,6 to 10 years old,8.0,7.275558140014612
TR,FORD,Ranger,Ranger IV,DIES,PICKUP,3 to 5 years old,4.0,0.6993907247400543
TR,AUDI,Q7,Q7 Quattro,HR - ESS,SUV,3 to 5 years old,4.0,5.273527928060277
TR,SEAT,Toledo,Toledo IV,DIES,BERLINE,11 years and older,12.0,0.699638647694181
TR,AUDI,A3,A3 Limousine,DIES,BERLINE,Less than 1 year old,0.5,1.9960655527947402
TR,TOYOTA,Auris,Auris II Touring Sports,ESS,BREAK,11 years and older,12.0,7.923057192736655
TR,VOLKSWAGEN,Polo,Polo IV GTI,ESS,BERLINE,11 years and older,12.0,3.995058099251913
TR,BMW,Serie 7,(G70) Berline,HR - ESS,BERLINE,1 year old,1.0,7.63335694207092
TR,CITROEN,Berlingo,Berlingo II,CNG,MONOSPACE,11 years and older,12.0,0.6931471805599453
TR,VOLKSWAGEN,Touareg,Touareg III,DIES,SUV,Less than 1 year old,0.5,2.4509928682552067
TR,PORSCHE,Taycan,Taycan 4 Cross Turismo,ELEC,BREAK,2 years old,2.0,0.6931471805599453
TR,VOLKSWAGEN,Caddy,Caddy Van,CNG,UTILITAIRE,6 to 10 years old,8.0,1.155837169276926
TR,MERCEDES,Classe C,C 220 D Break,DIES,BREAK,6 to 10 years old,8.0,4.520444159974623
TR,MERCEDES,Sprinter,Sprinter III 316 CDI Long,DIES,UTILITAIRE,3 to 5 years old,4.0,2.051185213149874
TR,IVECO,Daily VI,35S17V,DIES,UTILITAIRE,Less than 1 year old,0.5,1.1276124740859594
TR,OPEL,Corsa,Corsa E,ESS,BERLINE,6 to 10 years old,8.0,2.0556882677080406
TR,BMW,X6,(G06) X6 M50i,ESS,SUV,3 to 5 years old,4.0,0.7175833295160892
TR,AUDI,A3,A3 Limousine,DIES,BERLINE,2 years old,2.0,0.7286410780662143
TR,MERCEDES,CLA,CLA 250,ESS,BERLINE,3 to 5 years old,4.0,1.3623209015662974
TR,TESLA,Model Y,Model Y Maximum Range,ELEC,SUV,Less than 1 year old,0.5,9.687031384324511
TR,AUDI,A6,A6,ESS,BERLINE,11 years and older,12.0,4.0210766586738655
TR,SKODA,Fabia,Fabia II RS,ESS,BERLINE,6 to 10 years old,8.0,0.6931471805599453
TR,RENAULT,Clio,Clio V,HYB-ESS,BERLINE,Less than 1 year old,0.5,1.2899815879579497
TR,CHRYSLER,300C,300C,DIES,BERLINE,11 years and older,12.0,2.62737289570309
TR,FORD,Transit Custom,Transit Custom,DIES,UTILITAIRE,2 years old,2.0,6.169449944790752
TR,MITSUBISHI,Pajero,Pajero IV,DIES,4X4,6 to 10 years old,8.0,5.366297288369803
TR,MERCEDES,Classe R,R 350 CDI,DIES,SUV,11 years and older,12.0,6.285282563469872
TR,BMW,X3,X3 sDrive20i,ESS,SUV,1 year old,1.0,1.9984344383599468
TR,SUZUKI,SX4 S-Cross,SX4 S-Cross,HYB-ESS,SUV,1 year old,1.0,9.870138331865286
TR,KIA,Carens,Carens,ESS,MONOSPACE,6 to 10 years old,8.0,5.676572032502852
TR,NISSAN,Almera,Almera Tino,DIES,MONOSPACE,11 years and older,12.0,4.131642227626296
TR,LADA,Niva,Niva,ESS,4X4,Less than 1 year old,0.5,1.1257298754341492
TR,ALFA ROMEO,Giulietta,Giulietta - Quadrifoglio Verde,ESS,BERLINE,11 years and older,12.0,0.726286989766163
TR,MERCEDES,CLA,CLA 200 D,DIES,BERLINE,3 to 5 years old,4.0,7.06117745439864
TR,VOLKSWAGEN,Caddy,Caddy,ESS,MONOSPACE,1 year old,1.0,7.325523188313541
TR,VOLVO,V60,V60,ESS,BREAK,6 to 10 years old,8.0,1.2962024951446909
TR,FIAT,Ducato,Ducato (PTAC 3500),DIES,UTILITAIRE,11 years and older,12.0,3.2833979971550056
TR,TESLA,Model Y,Model Y,ELEC,SUV,3 to 5 years old,4.0,0.6931471805599453
TR,MERCEDES,Classe GL,GL 350 BlueTec,DIES,SUV,6 to 10 years old,8.0,4.459852096886166
TR,FORD,Mondeo,Mondeo V SW,DIES,BREAK,6 to 10 years old,8.0,6.432774658782723
TR,OPEL,Grandland X,Grandland X,HYB-ESS,MONOSPACE,3 to 5 years old,4.0,1.30091471978785
TR,RENAULT,Megane,Megane II Estate,ESS,BREAK,11 years and older,12.0,2.0642307536774442
TR,OPEL,Combo,Combo Tour,DIES,MONOSPACE,6 to 10 years old,8.0,1.3571688387128553
TR,AUDI,A4,A4 Quattro,ESS,BERLINE,6 to 10 years old,8.0,2.9626703164409225
TR,VOLKSWAGEN,California,California,DIES,MOTORHOME,6 to 10 years old,8.0,0.6973386867749385
TR,MERCEDES,Classe G,G 63,ESS,4X4,3 to 5 years old,4.0,4.29504093253663
TR,BENTLEY,Bentayga,Bentayga,ESS,SUV,1 year old,1.0,4.242765551952104
TR,KIA,Rio,Rio,ESS-MHEV,BERLINE,3 to 5 years old,4.0,4.078644630784983
TR,MASERATI,Ghibli,Ghibli S,ESS,BERLINE,1 year old,1.0,3.613084571518097
TR,MERCEDES,EQB,EQB 250,ELEC,SUV,Less than 1 year old,0.5,6.915339520711189
TR,FIAT,Sedici,Sedici,ESS,SUV,11 years and older,12.0,5.190402720815468
TR,SEAT,Toledo,Toledo IV,DIES,BERLINE,11 years and older,12.0,5.479251860849424
TR,VOLKSWAGEN,Touareg,Touareg II,DIES,SUV,6 to 10 years old,8.0,3.2276747158405934
TR,DACIA,Lodgy,Lodgy,DIES,MONOSPACE,11 years and older,12.0,3.948306355150795
TR,HYUNDAI,ix20,ix20,ESS,MONOSPACE,6 to 10 years old,8.0,1.3516063259516897
TR,MERCEDES,Classe E,E 250 CDI Coupé,DIES,COUPE,11 years and older,12.0,4.038463459550292
TR,JAGUAR,F-Type,F-Type,ESS,CABRIOLET,11 years and older,12.0,2.7193779929726962
TR,VOLKSWAGEN,Up,Up,ESS,BERLINE,6 to 10 years old,8.0,9.613813478256048
TR,VAUXHALL,Astra,Astra J GTC,DIES,COUPE,3 to 5 years old,4.0,0.7065847633709318
TR,AUDI,A5,A5 Cabriolet Quattro,DIES,CABRIOLET,11 years and older,12.0,1.2002182264502341
TR,VOLKSWAGEN,T-Roc,T-Roc Cabriolet,ESS,SUV,3 to 5 years old,4.0,2.328641222827423
TR,FIAT,Ducato,Ducato (PTAC 3500 Light),DIES,UTILITAIRE,6 to 10 years old,8.0,0.7424417363929325
TR,TESLA,Model X,Model X 75D,ELEC,SUV,Less than 1 year old,0.5,6.0635128195283405
TR,ALFA ROMEO,147,147,DIES,BERLINE,11 years and older,12.0,6.437317000205398
TR,SKODA,Fabia,Fabia II,ESS,BERLINE,6 to 10 years old,8.0,4.729284363759725
TR,SEAT,Toledo,Toledo IV,DIES,BERLINE,11 years and older,12.0,6.728256202425445
TR,KIA,Sportage,Sportage IV,ESS,SUV,6 to 10 years old,8.0,0.6931471805599453
TR,FORD,Mustang,Mustang EcoBoost Premium Converitble,ESS,CABRIOLET,6 to 10 years old,8.0,2.0512461102089596
TR,CITROEN,C3,C3 Pluriel,ESS,CABRIOLET,11 years and older,12.0,3.86531272272946
TR,DACIA,Duster,Duster II 4x2,DIES,SUV,1 year old,1.0,1.8171229297771319
TR,HYUNDAI,Kona,Kona II EV,ELEC,SUV,Less than 1 year old,0.5,1.3346186336368138
TR,FORD,Tourneo Custom,Tourneo Custom,DIES-MHEV,UTILITAIRE,3 to 5 years old,4.0,4.622202313097781
TR,JEEP,Grand Cherokee,Grand Cherokee Overland,ESS,SUV,11 years and older,12.0,1.826321052672167
TR,MERCEDES,Classe B,B 250 4Matic,ESS,MONOSPACE,Less than 1 year old,0.5,3.039050367653616
TR,HYUNDAI,Santa Fe,Grand Santa Fe,DIES,SUV,11 years and older,12.0,6.2583703422029995
TR,JEEP,Grand Cherokee,Grand Cherokee Limited,ESS,SUV,11 years and older,12.0,0.7182467348173481
TR,TOYOTA,Auris,Auris,DIES,BERLINE,11 years and older,12.0,2.024597831621039
TR,MERCEDES,Sprinter,Sprinter II 310 CDI 3t5,DIES,UTILITAIRE,11 years and older,12.0,6.126907811993178
TR,INFINITI,Q60,Q60 IPL Coupe,ESS,COUPE,11 years and older,12.0,2.528061468950401
TR,DACIA,Sandero,Sandero III Stepway,LPG,BERLINE,3 to 5 years old,4.0,4.047487161056144
TR,NISSAN,Almera,Almera II,DIES,BERLINE,11 years and older,12.0,4.905014497329976
TR,SKODA,Karoq,Karoq 4x4 DSG7,ESS,SUV,2 years old,2.0,3.4822848959637955
TR,BMW,Serie 4,(F36) Gran Coupé,DIES,BERLINE,11 years and older,12.0,2.668021175045882
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,7.582915682198973
TR,TOYOTA,Proace,Proace II City M,ESS,UTILITAIRE,Less than 1 year old,0.5,1.4235354930152813
TR,CITROEN,C4,C4 Sedan,DIES,BERLINE,6 to 10 years old,8.0,1.932435776725514
TR,CITROEN,C4,C4,ESS,BERLINE,11 years and older,12.0,1.2475230858876543
TR,MERCEDES,Classe A,A 200,ESS,BERLINE,3 to 5 years old,4.0,6.706452944480008
TR,OPEL,Corsa,Corsa E,DIES,BERLINE,6 to 10 years old,8.0,0.6931471805599453
TR,MERCEDES,Classe E,E 200 BlueTec,DIES,BERLINE,11 years and older,12.0,1.7928179338826935
TR,KIA,Sportage,Sportage II,ESS,SUV,11 years and older,12.0,1.2156213712407085
TR,VOLKSWAGEN,Passat,Passat 4Motion,DIES,BERLINE,6 to 10 years old,8.0,7.84341653820915
TR,MERCEDES,Classe A,A 180 CDI,DIES,BERLINE,11 years and older,12.0,1.1376197127444556
TR,MASERATI,Quattroporte,Quattroporte GTS,ESS,BERLINE,2 years old,2.0,1.8254969377676147
TR,HYUNDAI,Tucson,Tucson III 4WD,ESS,SUV,6 to 10 years old,8.0,1.666493208126324
TR,AUDI,A6,A6 Avant Quattro,HR - ESS,BREAK,1 year old,1.0,1.4385797689371762
TR,VOLKSWAGEN,Multivan,Multivan 4Motion,ESS,UTILITAIRE,11 years and older,12.0,1.929127349277395
TR,SKODA,Superb,Superb Combi,HR - ESS,BREAK,3 to 5 years old,4.0,2.8689291329632525
TR,SKODA,Fabia,Fabia III,DIES,BERLINE,3 to 5 years old,4.0,2.011253230026182
TR,SEAT,Toledo,Toledo IV,DIES,BERLINE,11 years and older,12.0,7.208489008863532
TR,HYUNDAI,Kona,Kona II EV,ELEC,SUV,3 to 5 years old,4.0,3.726739581091402
TR,MAZDA,CX-7,CX-7 Sport,ESS,SUV,11 years and older,12.0,1.243339631704732
TR,FORD,Mustang,Mustang,ESS,COUPE,6 to 10 years old,8.0,5.746971578250654
TR,CITROEN,Berlingo,Berlingo II,ESS,MONOSPACE,Less than 1 year old,0.5,4.375707484385857
TR,SEAT,Toledo,Toledo IV,DIES,BERLINE,11 years and older,12.0,6.6809910852692
TR,SKODA,Superb,Superb Combi,ESS,BREAK,6 to 10 years old,8.0,6.679942153633935
TR,TOYOTA,Corolla,Corolla Break,ESS,BREAK,6 to 10 years old,8.0,0.693226824261697
TR,KIA,Cee'd,Pro Cee'd,DIES,BERLINE,6 to 10 years old,8.0,2.4762789972489405
TR,AUDI,Q2,Q2,ESS,SUV,2 years old,2.0,8.167483174050545
TR,VOLKSWAGEN,Crafter,Crafter Fourgon,DIES,UTILITAIRE,Less than 1 year old,0.5,0.6944511817471551
TR,JEEP,Wrangler,Wrangler JK Rubicon X 10th Anniversary,ESS,SUV,11 years and older,12.0,6.464354052783654
TR,MERCEDES,Classe C,C 180,ESS,BERLINE,6 to 10 years old,8.0,1.109826318618562
TR,PORSCHE,Macan,Macan GTS,ESS,SUV,Less than 1 year old,0.5,6.578545059679513
TR,VOLKSWAGEN,Caddy,Caddy,DIES,MONOSPACE,6 to 10 years old,8.0,1.1732699871592767
TR,LEXUS,LS,LS 460 4WD,ESS,BERLINE,6 to 10 years old,8.0,3.4027084812421933
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,3.7933502325887654
TR,VOLKSWAGEN,Golf,Golf VII SW,DIES,BREAK,3 to 5 years old,4.0,7.009668514985614
TR,FORD,Fiesta,Fiesta VI ST 200,ESS,BERLINE,6 to 10 years old,8.0,7.068450504691202
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,VOLKSWAGEN,Polo,Polo V,ESS,BERLINE,11 years and older,12.0,9.960836074829228
TR,SEAT,Tarraco,Tarraco 4x2,DIES,SUV,2 years old,2.0,0.6931471805599453
TR,HYUNDAI,Santa Fe,Santa Fe IV 4WD,HR - ESS,SUV,1 year old,1.0,1.674651223680936
TR,AUDI,A4,A4 Quattro,ESS-MHEV,BERLINE,2 years old,2.0,0.6931471805599453
TR,FORD,Transit,Transit 150,DIES,UTILITAIRE,Less than 1 year old,0.5,5.889496872857026
TR,FORD,Focus,Focus IV,DIES,BERLINE,6 to 10 years old,8.0,8.465803315968428
TR,ALFA ROMEO,Giulia,Giulia AWD,ESS,BERLINE,1 year old,1.0,6.207267364976351
TR,SUZUKI,Vitara,Grand Vitara,DIES,4X4,6 to 10 years old,8.0,1.643277262772997
TR,FORD,Focus,Focus III RS,ESS,BERLINE,3 to 5 years old,4.0,4.125202828075772
TR,CITROEN,Jumpy,Jumpy,DIES,UTILITAIRE,6 to 10 years old,8.0,0.6931471805599453
TR,HYUNDAI,Tucson,Tucson Value,ESS,SUV,6 to 10 years old,8.0,7.2242592384953195
TR,AUDI,Q2,Q2,ESS,SUV,6 to 10 years old,8.0,10.017411235009611
TR,PEUGEOT,607,607,DIES,BERLINE,11 years and older,12.0,4.400659933023363
TR,FIAT,Doblo,Doblo,DIES,MONOSPACE,2 years old,2.0,1.6120449815247582
TR,MERCEDES,GLB,GLB 200 d,DIES,SUV,3 to 5 years old,4.0,7.060988922051488
TR,MERCEDES,GLS,GLS 400 d 4Matic,DIES,SUV,2 years old,2.0,2.5718392825661947
TR,VOLVO,XC60,XC60,HR - ESS,SUV,3 to 5 years old,4.0,3.691818364328417
TR,CUPRA,Leon,Leon Sportstourer V,ESS,BREAK,Less than 1 year old,0.5,3.6402435643903743
TR,HYUNDAI,Ioniq,Ioniq Hybrid,ESS-MHEV,BERLINE,2 years old,2.0,0.6931471805599453
TR,TESLA,Model 3,Model 3 Long Range,ELEC,BERLINE,Less than 1 year old,0.5,3.9580306130120846
TR,JAGUAR,XE,XE,ESS,BERLINE,3 to 5 years old,4.0,7.945000583714847
TR,HYUNDAI,Tucson,Tucson Limited,ESS,SUV,3 to 5 years old,4.0,3.6862880958847417
TR,LANCIA,Lybra,Lybra,DIES,BERLINE,11 years and older,12.0,0.6933663390022706
TR,HONDA,Civic,Civic Tourer,DIES,BREAK,6 to 10 years old,8.0,7.230120486327323
TR,KIA,Picanto,Picanto,LPG,BERLINE,6 to 10 years old,8.0,3.7426328592197797
TR,PEUGEOT,206,206 S16,DIES,BERLINE,11 years and older,12.0,2.0196917860384964
TR,MAZDA,6,6i Sport,ESS,BERLINE,11 years and older,12.0,2.8837324908402397
TR,MINI,Paceman,Cooper D Paceman,DIES,SUV,6 to 10 years old,8.0,2.5143977104601234
TR,SUBARU,Impreza,Impreza III,DIES,BERLINE,11 years and older,12.0,4.69229733356678
TR,MERCEDES,Classe C,C 250 CGI,ESS,BERLINE,11 years and older,12.0,3.0862823624089475
TR,AUDI,Q3,Q3 Quattro,ESS,SUV,11 years and older,12.0,3.8555656143728094
TR,MERCEDES,Classe CLK,CLK 500 Cabriolet,ESS,CABRIOLET,11 years and older,12.0,3.6266117316969138
TR,VOLKSWAGEN,Sharan,Sharan II 4Motion,DIES,MONOSPACE,11 years and older,12.0,3.981730930433266
TR,RENAULT,Talisman,Talisman,ESS,BERLINE,3 to 5 years old,4.0,1.5912262431871933
TR,FORD,Focus,Focus Clipper,ESS,BREAK,11 years and older,12.0,0.6931471805599453
TR,DACIA,Logan,Logan MCV,LPG,BREAK,11 years and older,12.0,5.035802870228382
TR,PEUGEOT,Traveller,Traveller,DIES,UTILITAIRE,1 year old,1.0,4.461384330895626
TR,SEAT,Mii,Mii,ELEC,BERLINE,2 years old,2.0,7.850764097722613
TR,AUDI,R8,R8 II V10 Spyder,ESS,CABRIOLET,3 to 5 years old,4.0,4.032391138304999
TR,SUZUKI,Celerio,Celerio,ESS,BERLINE,6 to 10 years old,8.0,4.005996299548864
TR,NISSAN,Micra,Micra,ESS,BERLINE,11 years and older,12.0,7.7038803675509095
TR,NISSAN,Qashqai,Qashqai +2,DIES,SUV,11 years and older,12.0,8.324565601811718
TR,AUDI,A4,A4,DIES,BERLINE,6 to 10 years old,8.0,4.8175922536708145
TR,OPEL,Tigra,Tigra TwinTop,ESS,CABRIOLET,11 years and older,12.0,3.960679555367499
TR,CITROEN,C4 Picasso,C4 Grand Picasso,ESS,MONOSPACE,11 years and older,12.0,1.965256349016351
TR,PORSCHE,Cayenne,Cayenne II Turbo,ESS,SUV,6 to 10 years old,8.0,7.498074023029219
TR,RENAULT,Espace,Grand Espace IV,DIES,MONOSPACE,11 years and older,12.0,6.805773593722773
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,1.7095533825626443
TR,PEUGEOT,Boxer,Boxer 2t800,DIES,UTILITAIRE,11 years and older,12.0,3.941012719785085
TR,MERCEDES,Classe E,E 400 Coupé 4Matic,ESS,COUPE,6 to 10 years old,8.0,2.9584086197791915
TR,VOLVO,V60,V60,DIES,BREAK,2 years old,2.0,1.178713282573358
TR,FORD,Transit,Transit Fourgon,DIES,UTILITAIRE,11 years and older,12.0,3.6277095449072063
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,INFINITI,QX70,QX70 S,ESS,SUV,6 to 10 years old,8.0,2.1396338746624712
TR,KIA,Sorento,Sorento 4,HR - ESS,SUV,2 years old,2.0,4.092603320682146
TR,TESLA,Model Y,Model Y Performance,ELEC,SUV,Less than 1 year old,0.5,9.471249077821788
TR,BMW,M3,(E90) M3,ESS,BERLINE,11 years and older,12.0,1.4775522228274216
TR,AUDI,TT,TT,DIES,COUPE,6 to 10 years old,8.0,2.113983352848373
TR,TOYOTA,Yaris,Yaris III,DIES,BERLINE,3 to 5 years old,4.0,4.248290863288727
TR,BMW,Serie 4,(G22) Coupé,ESS-MHEV,COUPE,Less than 1 year old,0.5,2.4523534717590225
TR,HONDA,Civic,Civic Sedan,ESS,BERLINE,11 years and older,12.0,3.274102904566668
TR,VOLKSWAGEN,Transporter,Transporter (T5),DIES,UTILITAIRE,3 to 5 years old,4.0,1.0784819966484227
TR,MASERATI,Ghibli,Ghibli S Q4,ESS,BERLINE,2 years old,2.0,1.9295971564223124
TR,MERCEDES,GLB,GLB 200,ESS,SUV,1 year old,1.0,8.327936956851127
TR,AUDI,Q5,Q5 Quattro,HR - ESS,SUV,Less than 1 year old,0.5,0.9725315843483969
TR,DACIA,Duster,Duster 4x2,ETH,SUV,3 to 5 years old,4.0,1.036391784778618
TR,DS,DS 7,DS 7 Crossback,DIES,SUV,3 to 5 years old,4.0,0.7075783040947103
TR,HONDA,CR-V,CR-V 4,ESS,SUV,Less than 1 year old,0.5,1.0009941040461299
TR,MERCEDES,Classe SL,SL 400,ESS,CABRIOLET,3 to 5 years old,4.0,0.7256204946802693
TR,INFINITI,EX,EX37 Journey,ESS,SUV,6 to 10 years old,8.0,3.2211502318130147
TR,MERCEDES,Classe E,E 200 Coupé 4Matic,ESS,COUPE,6 to 10 years old,8.0,7.422310175244372
TR,CITROEN,C4 Picasso,C4 Grand Picasso,ESS,MONOSPACE,2 years old,2.0,6.064156113557193
TR,SEAT,Leon,Leon II FR,DIES,BERLINE,11 years and older,12.0,2.1491647358121115
TR,HYUNDAI,Bayon,Bayon,ESS,SUV,2 years old,2.0,1.3169863894898264
TR,JEEP,Wrangler,Wrangler JK,DIES,SUV,6 to 10 years old,8.0,8.785245239374317
TR,AUDI,A5,A5 Cabriolet,ESS-MHEV,CABRIOLET,2 years old,2.0,4.690573278556528
TR,BMW,Serie 2,(F46) Gran Tourer,ESS,MONOSPACE,6 to 10 years old,8.0,7.322365297611904
TR,VOLKSWAGEN,ID.5,ID.5 Pro,ELEC,SUV,3 to 5 years old,4.0,1.9494700017554742
TR,FORD,Mustang Mach-E,Mustang Mach-E,ELEC,SUV,3 to 5 years old,4.0,0.6931471805599453
TR,BMW,X4,X4 xDrive 20i,ESS,SUV,1 year old,1.0,0.721985818459485
TR,CITROEN,C-Elysee,C-Elysee,DIES,BERLINE,6 to 10 years old,8.0,5.908076891780984
TR,OPEL,Combo,e-Combo Life,ELEC,MONOSPACE,3 to 5 years old,4.0,7.571700440265612
TR,PORSCHE,Cayenne,Cayenne II Diesel,DIES,SUV,6 to 10 years old,8.0,1.9939867500488835
TR,KIA,Picanto,Picanto,ESS,BERLINE,1 year old,1.0,4.677322102133433
TR,RENAULT,Zoe,Zoe,ELEC,BERLINE,1 year old,1.0,6.34906601229941
TR,SUZUKI,SX4,SX4 (4X2),DIES,SUV,1 year old,1.0,7.151443991557663
TR,NISSAN,Interstar,"Interstar 2,8t",DIES,UTILITAIRE,11 years and older,12.0,5.0212572124577255
TR,PORSCHE,Boxster type 981,Boxster,ESS,CABRIOLET,6 to 10 years old,8.0,2.029226785490735
TR,AUDI,A6,A6 Quattro,ESS-MHEV,BERLINE,1 year old,1.0,1.1451144188991027
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,MAZDA,6,6 Grand Touring Reserve,ESS,BERLINE,2 years old,2.0,2.0558382327884477
TR,MERCEDES,GLB,GLB 200 d,DIES,SUV,1 year old,1.0,4.708251921270401
TR,TOYOTA,Proace,Proace II City Verso M,ESS,UTILITAIRE,2 years old,2.0,6.302076954074295
TR,PEUGEOT,807,807,DIES,MONOSPACE,11 years and older,12.0,3.1713699870483807
TR,VAUXHALL,Meriva,Meriva,DIES,MONOSPACE,11 years and older,12.0,4.023239119119108
TR,PORSCHE,Panamera,Panamera II 4,ESS,BERLINE,Less than 1 year old,0.5,0.7188657018184708
TR,MAZDA,6,6,ESS,BERLINE,2 years old,2.0,0.6931471805599453
TR,PEUGEOT,RCZ,RCZ,DIES,COUPE,11 years and older,12.0,4.038841548173882
TR,KIA,Cee'd,Cee'd SW,LPG,BREAK,6 to 10 years old,8.0,1.6546627031171084
TR,LAND ROVER,Defender,Defender 130,DIES,4X4,6 to 10 years old,8.0,6.968300939628615
