country_iso,car_maker_name,car_segment_name,car_type_name,energy,body_style,code_age,age_years,log_total_vehicles
TR,BMW,Panamera,GLC 350 D 4Matic,ESS,BERLINE,2 years old,2.0,4.267939166587095
TR,SKODA,Octavia,Arteon 4Motion,ESS,BERLINE,6 to 10 years old,8.0,7.215813841405823
TR,MERCEDES,Classe E,500 C,DIES,COUPE,3 to 5 years old,4.0,4.308503285068799
TR,MAZDA,D-Max,V60 AWD,DIES,SUV,2 years old,2.0,5.7259927727755455
TR,CITROEN,Clio,EV6 2WD,HYB-ESS,BERLINE,2 years old,2.0,5.991662273939222
TR,VOLKSWAGEN,Evalia,Grandland X,DIES,UTILITAIRE,11 years and older,12.0,5.828076722563414
TR,MG ROVER,09-May,Tiguan II,ESS,BERLINE,11 years and older,12.0,1.1553768679052174
TR,MERCEDES,Classe C,Leon IV ST,DIES,UTILITAIRE,6 to 10 years old,8.0,7.364926795379244
TR,MERCEDES,Serie 5,2008,ESS,COUPE,6 to 10 years old,8.0,2.5394637131788422
TR,ALFA ROMEO,Outlander,Focus III,DIES,BERLINE,6 to 10 years old,8.0,5.239437785194263
TR,MAZDA,S80,e-208 II GT,ESS,BERLINE,11 years and older,12.0,6.784586741396661
TR,ACURA,New Beetle,Kuga II 4X2,ESS,SUV,11 years and older,12.0,6.827659836027292
TR,PEUGEOT,Serie 2,3 Berline,ESS,SUV,1 year old,1.0,1.6348348820729186
TR,AUDI,Yaris,Q50,ESS,COUPE,3 to 5 years old,4.0,6.19902328241629
TR,TOYOTA,XC70,500 E,ESS,BERLINE,11 years and older,12.0,4.218997062275877
TR,SUZUKI,Ceed,Ka,ESS,BERLINE,6 to 10 years old,8.0,3.1037922586772173
TR,TOYOTA,Land Cruiser,Land Cruiser 150,HYB-ESS,PICKUP,Less than 1 year old,0.5,5.5077320751967
TR,SKODA,Traveller,X1 xDrive23d,HYB-ESS,BERLINE,1 year old,1.0,4.837583935175843
TR,CITROEN,Berlingo,Tourneo Custom,ESS,UTILITAIRE,11 years and older,12.0,1.378833270990126
TR,TOYOTA,Yaris,Ecosport AWD,HYB-ESS,BERLINE,11 years and older,12.0,0.6931471805599453
TR,AUDI,Corolla,Twingo II RS,DIES-MHEV,BREAK,Less than 1 year old,0.5,2.804764923593253
TR,FIAT,Espace,Clio IV,DIES,UTILITAIRE,11 years and older,12.0,0.6931471805599453
TR,MERCEDES,Polo,2008,ESS,BREAK,2 years old,2.0,3.179011107423143
TR,MERCEDES,Evalia,Aveo,DIES,BERLINE,2 years old,2.0,6.517099868455475
TR,MITSUBISHI,Eletre,Octavia Combi 4X4,ESS,BERLINE,11 years and older,12.0,7.0604837221093
TR,SKODA,Elantra,Corsa E,ESS,BERLINE,6 to 10 years old,8.0,0.7325115121091692
TR,ACURA,New Beetle,Cayman,ESS,BREAK,11 years and older,12.0,6.722708830884331
TR,ALFA ROMEO,i20,T-Roc Cabriolet,ESS,SUV,2 years old,2.0,2.141259504036972
TR,MAZDA,Astra,Prius Plus,DIES,MONOSPACE,11 years and older,12.0,7.848442633954026
TR,RENAULT,Megane,35S14V,ETH,BREAK,11 years and older,12.0,6.826822878504508
TR,CITROEN,Tiguan Allspace,A5 Coupe Quattro,ELEC,BERLINE,2 years old,2.0,6.563932975953646
TR,MAZDA,6,Grand Vitara,ESS,BERLINE,1 year old,1.0,3.303553114962095
TR,AUDI,A6,Mustang EcoBoost Cabriolet,ESS-MHEV,SUV,Less than 1 year old,0.5,0.7195962119280831
TR,RENAULT,Octavia,Grandland X,DIES,BERLINE,1 year old,1.0,5.064081871466403
TR,MERCEDES,A4,Leon IV ST,DIES,BREAK,1 year old,1.0,6.567378068495096
TR,MAZDA,Q5,V60,ESS,SUV,11 years and older,12.0,2.5580482210932547
TR,MAZDA,Q5,Superb,ESS,SUV,2 years old,2.0,0.6931471805599453
TR,MAZDA,Grandis,3 Berline,ESS,BERLINE,11 years and older,12.0,4.693511528851703
TR,MAN,TGE,XKR Cabriolet,ESS,UTILITAIRE,11 years and older,12.0,8.044438544459807
TR,AUDI,Mustang,Leon VZ,ESS,CABRIOLET,6 to 10 years old,8.0,3.3173374545340315
TR,IVECO,Daily V,Vivaro II 2t700,DIES,UTILITAIRE,6 to 10 years old,8.0,1.742226777423456
TR,MERCEDES,Classe E,Orlando,ESS,BERLINE,11 years and older,12.0,4.299717278248314
TR,SKODA,Octavia,XF Sportbrake,DIES,BERLINE,6 to 10 years old,8.0,8.264018674341258
TR,TOYOTA,Land Cruiser,Land Cruiser 150,ESS,COUPE,6 to 10 years old,8.0,0.7645109836878234
TR,SKODA,Octavia,Tipo II Berline,ESS,BERLINE,1 year old,1.0,8.523483930347803
TR,AUDI,A4,CX-9 Grand Touring,ESS,BERLINE,Less than 1 year old,0.5,3.0050409453104776
TR,RENAULT,Serie 7,Insignia Country Tourer 4x4,HYB-ESS,BERLINE,2 years old,2.0,6.565793036789645
TR,RENAULT,Megane,DB11 Pop Pioneer,ETH,BREAK,1 year old,1.0,7.701303730688032
TR,AUDI,A4,GLA 250 4Matic,ESS,COUPE,Less than 1 year old,0.5,0.6931471805599453
TR,TESLA,Astra,S8 Quattro,ESS,BERLINE,11 years and older,12.0,6.277460588506897
TR,BENTLEY,Continental,ML 300 CDI,ESS,CABRIOLET,11 years and older,12.0,6.42819995380316
TR,DACIA,Eos,A1 Sportback,DIES,SUV,3 to 5 years old,4.0,4.036301020805733
TR,MERCEDES,Sprinter,Sprinter II 216 CDI 3t,DIES,UTILITAIRE,11 years and older,12.0,7.190617573646632
TR,PEUGEOT,Grandland X,Sedici 4X4,DIES,MONOSPACE,Less than 1 year old,0.5,5.9639354443079196
TR,OPEL,Corvette,RAV4 V (2WD),ESS,BERLINE,11 years and older,12.0,2.5857702101980693
TR,PEUGEOT,Corvette,A6 Avant,ESS,BREAK,11 years and older,12.0,6.846634007342271
TR,TOYOTA,Hilux,X3 2.5i,DIES,PICKUP,6 to 10 years old,8.0,7.06222669731034
TR,BMW,Ceed,GL 500,HR - ESS,BERLINE,2 years old,2.0,2.400043516502169
TR,BMW,Tourneo,Zafira C Tourer,ESS,COUPE,3 to 5 years old,4.0,3.0924873632658074
TR,SKODA,Octavia,T-Roc R,ESS,BERLINE,2 years old,2.0,6.803395660839122
TR,BMW,X1,(G22) Coupé,DIES-MHEV,SUV,2 years old,2.0,3.4270202668293184
TR,MERCEDES,Classe C,Ducato 11,DIES,COUPE,3 to 5 years old,4.0,5.373760929949764
TR,RENAULT,C-Max,Boxster,DIES,BERLINE,6 to 10 years old,8.0,6.32205714140824
TR,MAZDA,QX70,Fiesta VII,ESS,BERLINE,11 years and older,12.0,6.480493084286645
TR,CITROEN,Crossland X,Trafic II (Charge Utile:1000Kg),HYB-ESS,BERLINE,2 years old,2.0,6.695292595691337
TR,RENAULT,Clio,Lodgy,LPG,BERLINE,11 years and older,12.0,5.276044166935323
TR,RENAULT,Megane,C3 Aircross,ETH,BREAK,6 to 10 years old,8.0,2.983286727413048
TR,FIAT,Ducato,Doblo,DIES,UTILITAIRE,11 years and older,12.0,7.374740390319261
TR,MERCEDES,308,Kuga III 4X2,DIES,BREAK,11 years and older,12.0,7.163306128882275
TR,MAZDA,Tacuma,A3 Limousine,HYB-ESS,BERLINE,11 years and older,12.0,4.318116621498913
TR,SKODA,3,Grandland X,ESS,BERLINE,1 year old,1.0,5.902413225223282
TR,SKODA,TT,Wrangler JK 75th Anniversary Edition,ESS,BERLINE,11 years and older,12.0,7.395996458875559
TR,VOLKSWAGEN,Caddy,Grandland X,ESS,BERLINE,11 years and older,12.0,6.813289575606681
TR,MAN,TGE,500 E,DIES,UTILITAIRE,2 years old,2.0,6.057330310498091
TR,NISSAN,Q8,Zafira Life,ESS,SUV,11 years and older,12.0,5.281041291740097
TR,FORD,C4 Picasso,Boxer 335,DIES,MONOSPACE,Less than 1 year old,0.5,6.7823316939728375
TR,MERCEDES,GLE,Sorento,DIES,BERLINE,2 years old,2.0,1.846066561900963
TR,VOLVO,X2,TGE plateau simple,HR - ESS,SUV,1 year old,1.0,6.3841863713433575
TR,AUDI,A6,C 300 BlueTec Hybrid,DIES,BREAK,Less than 1 year old,0.5,0.7469868835502117
TR,DACIA,Duster,E 300,ELEC,SUV,1 year old,1.0,3.803037013041719
TR,BENTLEY,Delta,Cruze SW,ESS,SUV,6 to 10 years old,8.0,0.7462423318959321
TR,SKODA,Camry,RS5 Sportback Quattro,ESS,BERLINE,11 years and older,12.0,6.370747031251807
TR,MAZDA,Auris,350Z Touring Roadster,ESS,BERLINE,11 years and older,12.0,7.07071796538564
TR,AUDI,A6,QX70,ESS,BERLINE,Less than 1 year old,0.5,9.430741596846556
TR,BMW,Meriva,S 600,DIES,UTILITAIRE,11 years and older,12.0,5.026244940630423
TR,RENAULT,Phedra,Quattroporte S Q4,ELEC,BERLINE,1 year old,1.0,3.272433279607534
TR,AUDI,A4,(F90) M5 Competition,ESS-MHEV,BREAK,Less than 1 year old,0.5,3.0205163146801968
TR,AUDI,Corvette,Boxer 2t800,ESS,COUPE,Less than 1 year old,0.5,0.6931471805599453
TR,OPEL,Octavia,Corolla Verso,ESS,BERLINE,11 years and older,12.0,7.971387460148912
TR,CITROEN,Berlingo,S60,DIES,UTILITAIRE,3 to 5 years old,4.0,3.466074377830608
TR,AUDI,A3,Golf V GTD,ESS,BERLINE,Less than 1 year old,0.5,2.915419837669964
TR,SKODA,Camry,(G32) Gran Turismo,ESS,MONOSPACE,11 years and older,12.0,6.786392815257672
TR,SUZUKI,Vitara,Vitara,HYB-ESS,SUV,6 to 10 years old,8.0,7.8496482907576395
TR,BMW,208,Kalos,ESS,COUPE,Less than 1 year old,0.5,0.6931471805599453
TR,MERCEDES,Multivan,Corolla Touring Sports,ESS,BERLINE,11 years and older,12.0,0.6931471805599453
TR,SKODA,Octavia,A 160 D,ESS,BERLINE,1 year old,1.0,5.018816921178213
TR,LAND ROVER,Defender,Traveller,DIES,4X4,6 to 10 years old,8.0,7.932444035012377
TR,ACURA,New Beetle,Cayman,ESS,SUV,11 years and older,12.0,7.133767576137704
TR,CITROEN,Berlingo,Doblo,DIES,UTILITAIRE,11 years and older,12.0,8.076143470774436
TR,HYUNDAI,Kodiaq,Talisman Estate,HR - ESS,BERLINE,2 years old,2.0,6.063829775719591
TR,CITROEN,Sprinter,C-HR 2WD Hybrid,DIES,UTILITAIRE,Less than 1 year old,0.5,2.775560643343796
TR,CITROEN,GLA,Passat SW,DIES,UTILITAIRE,11 years and older,12.0,6.093747799861582
TR,AUDI,Q5,E 200 CGI,ESS-MHEV,SUV,1 year old,1.0,5.455614268514669
TR,NISSAN,308,911 Carrera Cabriolet,DIES,SUV,11 years and older,12.0,3.916379930571168
TR,MERCEDES,Evalia,E-Pace P200 AWD,ESS,BREAK,2 years old,2.0,0.7272847460208862
TR,MAZDA,L 200,Kangoo III,ESS,BERLINE,11 years and older,12.0,6.067725442174508
TR,DACIA,Ioniq,E 350 CDI 4Matic,DIES,SUV,2 years old,2.0,5.1708094521963
TR,TOYOTA,Phaeton,(G60) Berline,DIES,UTILITAIRE,11 years and older,12.0,1.5588552653599972
TR,FORD,C3 Picasso,Carnival,DIES,UTILITAIRE,1 year old,1.0,6.234412366264557
TR,SUBARU,Fortwo,X4 M Competition,ESS,MONOSPACE,3 to 5 years old,4.0,1.9134844961617574
TR,RENAULT,Clio,Lodgy,LPG,BERLINE,11 years and older,12.0,2.554266852928098
TR,RENAULT,i8,CLA 250 4Matic,ETH,BREAK,6 to 10 years old,8.0,3.2749763382798083
TR,MG ROVER,4008,Octavia,ESS,BERLINE,11 years and older,12.0,1.1318065744561299
TR,LANCIA,Voyager,Stelvio Quadrifoglio,ESS,BERLINE,2 years old,2.0,1.9914145502772798
TR,SKODA,Kodiaq,(G12) Berline,ESS,SUV,Less than 1 year old,0.5,6.5997410946140675
TR,IVECO,F-Pace,Mustang,ESS,BERLINE,6 to 10 years old,8.0,1.9454919033687161
TR,VOLKSWAGEN,Panamera,595 C Competizione,ESS,BERLINE,11 years and older,12.0,7.622629884981827
TR,BMW,Clubman,Q3 Sportback,ESS,BREAK,6 to 10 years old,8.0,8.276267152789725
TR,MAZDA,Corvette,G37 X Sport,ESS,BERLINE,1 year old,1.0,1.3179860358898883
TR,CITROEN,Serie 8,Elise,ESS,BERLINE,2 years old,2.0,5.498894003423081
TR,MAZDA,Classe S,(E70) X5 M,ESS,BERLINE,11 years and older,12.0,1.9053803914232101
TR,OPEL,Massif,Sharan II,DIES,BERLINE,11 years and older,12.0,5.301929505795779
TR,RENAULT,Megane,Kangoo II (Tout Chemin),ETH,BREAK,11 years and older,12.0,6.831439765389693
TR,SAAB,09-May,Berlingo II,ESS,BERLINE,11 years and older,12.0,2.5826543343845327
TR,MAZDA,Grandis,Talisman Estate,ESS,BERLINE,3 to 5 years old,4.0,6.116839056432157
TR,MERCEDES,Classe C,Vivaro II 2t700,ESS,BREAK,11 years and older,12.0,9.136409359981563
TR,VOLKSWAGEN,California,Macan T,DIES,MOTORHOME,11 years and older,12.0,6.466350942029225
TR,MAZDA,Panamera,Mokka-E,ESS,COUPE,3 to 5 years old,4.0,0.6931471805599453
TR,FORD,Mondeo,Bentayga EWB,DIES,UTILITAIRE,6 to 10 years old,8.0,1.5589752025808146
TR,MAN,TGE,ID.4 Pure,DIES,UTILITAIRE,3 to 5 years old,4.0,4.393683590693483
TR,TOYOTA,RC,Combo Cargo,DIES,UTILITAIRE,11 years and older,12.0,6.16492638009778
TR,TOYOTA,CX-9,Q5,DIES,SUV,Less than 1 year old,0.5,6.896059880463226
TR,AUDI,A4,Fusion S,ELEC,COUPE,Less than 1 year old,0.5,2.9937763208770853
TR,RENAULT,Megane,Coupé 407,ETH,BREAK,11 years and older,12.0,2.9814233621915007
TR,MAN,TGE,Giulia Quadrifoglio,ELEC,UTILITAIRE,2 years old,2.0,2.2839510016669835
TR,AUDI,Classe S,EX37 Journey,ESS,BERLINE,6 to 10 years old,8.0,3.0445053700866236
TR,RENAULT,Clio,Megane IV RS,ESS,BERLINE,11 years and older,12.0,8.22259997399921
TR,HYUNDAI,Rio,695 Tributo Ferrari,ESS,BERLINE,11 years and older,12.0,8.401885287919265
TR,SUZUKI,Astra,Panamera,ESS,BERLINE,11 years and older,12.0,6.6727563125186515
TR,AUDI,A3,Astra H GTC,DIES,BERLINE,3 to 5 years old,4.0,6.030919490762002
TR,SEAT,Astra,X3 xDrive18d,ESS,BERLINE,2 years old,2.0,2.971718291087231
TR,MAZDA,6,4007,ESS,BERLINE,2 years old,2.0,0.7007110288451271
TR,AUDI,A4,MG4,ELEC,BERLINE,Less than 1 year old,0.5,9.290588818990663
TR,DACIA,Classe E,EQC 400 4Matic,ESS,BERLINE,1 year old,1.0,4.068381888108906
TR,RENAULT,Clio,Grandland X,ESS,BREAK,6 to 10 years old,8.0,3.026425287106613
TR,BMW,Combo,EV9,ESS,BERLINE,2 years old,2.0,5.419276290574426
TR,SKODA,Octavia,Golf VIII GTI Clubsport,ESS,BERLINE,11 years and older,12.0,6.328552361051822
TR,RENAULT,Proace,Sandero,DIES,UTILITAIRE,6 to 10 years old,8.0,4.496369921713817
TR,FORD,Classe M,Model S 90,DIES,SUV,11 years and older,12.0,7.0031706124957775
TR,SKODA,Serie 3,Leon IV ST,DIES,BERLINE,11 years and older,12.0,6.703799539726791
TR,VOLKSWAGEN,Mustang Mach-E,CR-V 3,DIES,SUV,2 years old,2.0,4.407402519381083
TR,VOLKSWAGEN,Amarok,RS6 Avant Performance,ESS,BREAK,11 years and older,12.0,6.391905650082788
TR,TOYOTA,MG TF,Viano CDI,ESS,BERLINE,11 years and older,12.0,7.061518787911891
TR,MAZDA,6,Superb,ESS,BERLINE,1 year old,1.0,6.233459519983901
TR,MG ROVER,C4 SpaceTourer,UX250h,ESS,SUV,11 years and older,12.0,5.7388406502541365
TR,FIAT,Berlingo,Dokker Stepway,DIES,UTILITAIRE,1 year old,1.0,4.287574166891638
TR,PEUGEOT,EV9,Phantom Extended Wheelbase,DIES,BERLINE,11 years and older,12.0,6.488913815004022
TR,FORD,Matrix,Atto 3,DIES,MONOSPACE,1 year old,1.0,4.494136027121534
TR,VAUXHALL,Zafira,Sprinter II 313 CDI 4Matic 3t5,DIES,MONOSPACE,6 to 10 years old,8.0,3.222042526518625
TR,SKODA,Mustang,Panamera 4S,ESS,BERLINE,11 years and older,12.0,2.0013046103473133
TR,RENAULT,Clio,Clio IV,LPG,UTILITAIRE,11 years and older,12.0,6.959281129917252
TR,RENAULT,Megane,Golf VIII R,ETH,BREAK,11 years and older,12.0,6.27651213275662
TR,RENAULT,Corolla,Camry Hybrid,DIES,SUV,6 to 10 years old,8.0,0.7416350924912174
TR,IVECO,Daily V,Phantom Extended Wheelbase,DIES,UTILITAIRE,11 years and older,12.0,2.190460281137826
TR,MERCEDES,Sprinter,Land Cruiser Station Wagon (J12),DIES,UTILITAIRE,3 to 5 years old,4.0,4.310537588263373
TR,SKODA,Astra,Accord Type S,ESS,BERLINE,2 years old,2.0,5.40983497417182
TR,TOYOTA,Auris,UX250h,ESS,SUV,11 years and older,12.0,3.408868859116344
TR,BMW,SX4,C 300 D 4 Matic Break,ESS,COUPE,Less than 1 year old,0.5,0.6931471805599453
TR,RENAULT,ID.5,308 CC,DIES,MONOSPACE,3 to 5 years old,4.0,2.6076589629115623
TR,MAZDA,Mustang,Discovery III,ESS,SUV,3 to 5 years old,4.0,1.467132797853649
TR,BMW,Polo,GS 300h,HYB-ESS,BERLINE,2 years old,2.0,5.418215626303837
TR,RENAULT,Clio,Ypsilon,ETH,BERLINE,2 years old,2.0,6.9843022059014395
TR,PEUGEOT,C8,Golf VIII GTE,ESS,COUPE,11 years and older,12.0,6.404692673296027
TR,SKODA,IS,GLB 250 4MATIC,ESS,BERLINE,1 year old,1.0,7.266846853217095
TR,MAZDA,Arteon,Kangoo,ESS,BERLINE,6 to 10 years old,8.0,7.533142025823154
TR,SAAB,09-May,C 63 S,ESS,BREAK,6 to 10 years old,8.0,6.16568240715396
TR,HYUNDAI,Bravo,Megane III,ESS,BERLINE,11 years and older,12.0,5.895450630294086
TR,TOYOTA,Elantra,A3 Limousine,ESS,BERLINE,11 years and older,12.0,7.124473294966291
TR,BMW,Serie 4,E 500 4Matic,ESS,COUPE,6 to 10 years old,8.0,0.7652506505672284
TR,SKODA,Focus,Corolla,DIES,BERLINE,1 year old,1.0,8.168038708887254
TR,MERCEDES,Classe C,Leon IV ST,ESS,BERLINE,11 years and older,12.0,5.880359377172606
TR,SUZUKI,Vitara,Vitara,ESS,4X4,3 to 5 years old,4.0,1.4087329783617968
TR,INFINITI,Soul,A3 Limousine,ESS,BERLINE,11 years and older,12.0,6.91395464624579
TR,CITROEN,X6,Kangoo,ESS,SUV,11 years and older,12.0,5.969776479529183
TR,MAZDA,6,Superb,ESS,BERLINE,1 year old,1.0,4.15654266813837
TR,MAZDA,Swift,EQV 300 L,ESS,BERLINE,11 years and older,12.0,1.4739599067831197
TR,VOLKSWAGEN,California,California 4Motion,DIES,MOTORHOME,11 years and older,12.0,6.186124447988668
TR,AUDI,A3,Ariya e-4orce,ESS-MHEV,COUPE,Less than 1 year old,0.5,4.135281158898847
TR,VOLVO,Panamera,X4 M,ESS,BERLINE,6 to 10 years old,8.0,9.173952507721994
TR,AUDI,A4,Nubira SW,DIES-MHEV,BERLINE,Less than 1 year old,0.5,0.6931471805599453
TR,PEUGEOT,Up,NX 300h 2WD,ESS,BREAK,11 years and older,12.0,1.827383447933572
TR,BMW,Serie 5,GR Supra 3.0,ESS,COUPE,11 years and older,12.0,0.7330040222606676
TR,SKODA,Kodiaq,(G12) Berline,ESS,SUV,6 to 10 years old,8.0,6.749067740286241
TR,MERCEDES,DBX,Lodgy Stepway,DIES,PICKUP,11 years and older,12.0,7.803904784614475
TR,MERCEDES,Classe B,C 200 Break,DIES,BERLINE,11 years and older,12.0,2.7396234934860026
TR,MAZDA,Fiesta,Cruze SW,ESS,SUV,6 to 10 years old,8.0,2.453518125461917
TR,BMW,Macan,Levante Diesel,ESS,BREAK,Less than 1 year old,0.5,9.350222694928334
TR,BMW,F-Pace,C3 II,ESS,BERLINE,11 years and older,12.0,7.4480289877931805
TR,MERCEDES,XC70,e-Expert,ESS,BREAK,2 years old,2.0,6.124096555707242
TR,SAAB,V60,XC90,HR - ESS,BREAK,6 to 10 years old,8.0,2.915297067243797
TR,AUDI,DS 7,LS 600h,ESS,COUPE,Less than 1 year old,0.5,0.9149621869565957
TR,BMW,Panamera,Jumper 3t200,DIES,BERLINE,3 to 5 years old,4.0,4.559263334591924
TR,TOYOTA,Interstar,6 Break,ESS,BERLINE,11 years and older,12.0,6.249075806753606
TR,MINI,Astra,Trezia,DIES,BREAK,3 to 5 years old,4.0,5.92715547634316
TR,FIAT,Mustang,Continental GT,ESS,COUPE,6 to 10 years old,8.0,3.014681286612489
TR,MG ROVER,Massif,Dokker,ESS,BERLINE,11 years and older,12.0,6.613220392440965
TR,RENAULT,Panamera,GLB 250 4MATIC,ESS,BERLINE,6 to 10 years old,8.0,8.41337151731522
TR,VAUXHALL,Doblo,DS 3 Crossback E-Tense,DIES,MONOSPACE,11 years and older,12.0,3.0629249619040193
TR,FIAT,Ducato,Doblo Cargo,ETH,BERLINE,11 years and older,12.0,6.107485166034604
TR,SKODA,Octavia,Octavia Combi,ESS,BREAK,2 years old,2.0,7.01234713536302
TR,FORD,Panamera,Sprinter III 319 CDI Long,ESS,BERLINE,6 to 10 years old,8.0,6.8311931188324495
TR,MERCEDES,Vito,Grandland X,DIES,MONOSPACE,3 to 5 years old,4.0,5.9936553943701565
TR,RENAULT,DB11,C4 Sedan,HYB-ESS,SUV,1 year old,1.0,6.636571325100196
TR,RENAULT,Megane,Fiorino III Combi,ETH,BREAK,3 to 5 years old,4.0,6.026315931462785
TR,FIAT,Berlingo,Porter,CNG,UTILITAIRE,3 to 5 years old,4.0,2.507289644261897
TR,BMW,Jumpy,Sportage II,ESS-MHEV,BERLINE,2 years old,2.0,5.081882129696876
TR,SKODA,CX-9,Rexton 2WD,ESS,BERLINE,2 years old,2.0,4.530420490685653
TR,SAAB,Rio,Grand Scenic IV,ESS,BERLINE,11 years and older,12.0,5.100923759152732
TR,RENAULT,Yaris,Vito 113 CDI,ESS,BERLINE,1 year old,1.0,6.695478850107338
TR,TOYOTA,Proace,Altea XL,DIES,BERLINE,11 years and older,12.0,6.1847675678298035
TR,VOLVO,Tribeca,i20 III,ESS,BERLINE,11 years and older,12.0,6.580110262337894
TR,FIAT,Ducato,Doblo,DIES,UTILITAIRE,3 to 5 years old,4.0,2.1058343034214357
TR,TOYOTA,Zoe,X1 sDrive20d,DIES,UTILITAIRE,11 years and older,12.0,7.123437943311608
TR,SKODA,Cruze,(G26) Gran Coupé,ELEC,BERLINE,2 years old,2.0,2.610831729576144
TR,PEUGEOT,Fullback,Combo Life,ESS,COUPE,11 years and older,12.0,6.0633851256433555
TR,OPEL,Auris,(G82) M4,ESS,BERLINE,6 to 10 years old,8.0,6.890585720864888
TR,MAN,TGE,Leon III ST,ELEC,UTILITAIRE,2 years old,2.0,6.72801637333941
TR,AUDI,NP300,Combo Life,ESS,BERLINE,11 years and older,12.0,1.945862066172084
TR,AUDI,A5,C 220 D 4Matic,ESS,CABRIOLET,11 years and older,12.0,1.1247880029923347
TR,ASTON MARTIN,Xsara Picasso,Vivaro II 2t900,ESS,COUPE,11 years and older,12.0,7.712362523243188
TR,SKODA,Octavia,X3 xDrive25D,DIES,SUV,1 year old,1.0,4.663465063706026
TR,MAZDA,F-Pace,X4 xDrive 20i,DIES,UTILITAIRE,2 years old,2.0,5.236285744980104
TR,AUDI,A5,i20 II,ESS-MHEV,SUV,Less than 1 year old,0.5,8.110053077676858
TR,RENAULT,Megane,C 250 D Break,ETH,MONOSPACE,11 years and older,12.0,6.5678671691782435
TR,MERCEDES,ID.5,Cross-up!,ESS,BERLINE,6 to 10 years old,8.0,3.6523438175125964
TR,PEUGEOT,Meriva,Grandland X,DIES,BERLINE,11 years and older,12.0,2.9585447346456566
TR,MAZDA,CX-3,Superb Combi 4x4,ESS,SUV,11 years and older,12.0,6.132574312116745
TR,SKODA,Grande Punto,Logan II MCV,ESS,BREAK,2 years old,2.0,9.225390733241237
TR,MAZDA,Traveller,Tiburon GS,DIES,COUPE,11 years and older,12.0,2.269515893002133
TR,MAZDA,iX2,3008,ELEC,SUV,2 years old,2.0,3.644100311763751
TR,NISSAN,Movano,Cherokee,DIES,UTILITAIRE,11 years and older,12.0,7.743991037248561
TR,MITSUBISHI,E,X1 xDrive23d,ESS,BERLINE,11 years and older,12.0,6.797574909283789
TR,RENAULT,Megane,TGE plateau simple,ELEC,SUV,3 to 5 years old,4.0,0.7031234239628322
TR,MAN,TGE,Mini Cooper Countryman,ELEC,UTILITAIRE,1 year old,1.0,7.425856432264565
TR,NISSAN,Venga,Captiva,DIES,SUV,6 to 10 years old,8.0,3.725105518876194
TR,AUDI,Q5,E 200 Coupé 4Matic,ESS,COUPE,Less than 1 year old,0.5,6.0307751355887405
TR,FORD,Proace,Transit FT 330 S,DIES,UTILITAIRE,Less than 1 year old,0.5,3.295700018332889
TR,RENAULT,Evalia,Q3 Sportback,DIES,BERLINE,2 years old,2.0,4.962407058610486
TR,CHEVROLET,Matrix,Megane IV RS Trophy,ESS,BERLINE,11 years and older,12.0,0.7126594550921502
TR,MAZDA,BLS,Range Rover Evoque Coupé,ESS,SUV,Less than 1 year old,0.5,7.2254373702598045
TR,RENAULT,Classe A,Altea Freetrack,ESS,BERLINE,3 to 5 years old,4.0,9.782652544376411
TR,AUDI,A5,50C15,ESS,BREAK,Less than 1 year old,0.5,5.831679439839483
TR,SUZUKI,Ceed,Polo III,HYB-ESS,BERLINE,6 to 10 years old,8.0,2.1272884597802526
TR,FIAT,Ducato,Doblo Cargo,ESS,UTILITAIRE,2 years old,2.0,7.147575218503903
TR,RENAULT,Ibiza,E 220 Bluetec Coupé,ETH,BREAK,3 to 5 years old,4.0,2.568679709243848
TR,SKODA,Octavia,Giulia Veloce Q4,DIES,BERLINE,2 years old,2.0,4.450447425924279
TR,BMW,A5,Caravelle,ESS,BERLINE,3 to 5 years old,4.0,6.465186321028237
TR,RENAULT,Grandland X,Jumpy,DIES,UTILITAIRE,6 to 10 years old,8.0,6.238547879614802
TR,FORD,Ranger,Punto Sporting,ESS,BERLINE,2 years old,2.0,6.523699503175968
TR,TOYOTA,Elantra,Jumper V.U,ESS,BERLINE,11 years and older,12.0,6.657022191076255
TR,HYUNDAI,Panamera,Logan,ESS,BERLINE,2 years old,2.0,5.084309844785259
TR,RENAULT,Kangoo,S3 Limousine,DIES,MONOSPACE,6 to 10 years old,8.0,6.0793184389402875
TR,SUZUKI,3,33S11V,ESS,BERLINE,Less than 1 year old,0.5,6.7350652690990795
TR,MAZDA,Fabia,911 Carrera 4,ESS,BERLINE,2 years old,2.0,2.3282094536100497
TR,MERCEDES,Classe S,Patriot Sport,ESS,COUPE,3 to 5 years old,4.0,2.8520869713686245
TR,CITROEN,Range Rover Velar,Discovery IV,ESS,BERLINE,1 year old,1.0,4.673556024329054
TR,MAZDA,Exeo,Q5,ESS,SUV,2 years old,2.0,6.82138325754359
TR,LAMBORGHINI,Q7,Megane IV,DIES,SUV,3 to 5 years old,4.0,3.3230826742351596
TR,BMW,Malibu,Santa Fe IV 4WD,DIES,BERLINE,6 to 10 years old,8.0,4.413372053947805
TR,MERCEDES,208,C4 II,DIES,COUPE,3 to 5 years old,4.0,2.8653262252767924
TR,RENAULT,Megane,DS 3 Cabrio,ETH,BREAK,2 years old,2.0,6.134480106362323
TR,MERCEDES,Classe E,F-Type S,ESS,BERLINE,11 years and older,12.0,0.6931471805599453
